status,hmm_id,architecture,dimension,seed,n_train,best_epoch,best_val_ce,final_batch_size,epochs_completed,parameter_count,device,test_ce_h1,test_ce_h2,test_ce_h3,test_ce_h4,result_file,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,shape_rmse,excess_ce_H,recovery_ratio
done,bank_K3_i000956,GRU,128,1,256,8,2.080166097730398,16,16,101256,cpu,2.070067837834358,2.0818770080804825,2.1004969477653503,2.0985456705093384,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/gru/d128/n256/seed1/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0165883643174305,0.0323622985188616,-219.35023316958384
done,bank_K3_i000956,GRU,128,2,256,18,2.0714667811989784,16,26,101256,cpu,2.069607049226761,2.0796707570552826,2.0836000442504883,2.0950039476156235,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/gru/d128/n256/seed2/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0159485716133075,0.0288205756251467,-195.6193663668656
done,bank_K3_i000956,GRU,128,3,256,17,2.0682588182389736,16,25,101256,cpu,2.073227748274803,2.0837937593460083,2.056601494550705,2.085273966193199,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/gru/d128/n256/seed3/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.015594523367931,0.0190905942027224,-92.7858780325396
done,bank_K3_i000956,GRU,128,4,256,4,2.0976550355553627,16,12,101256,cpu,2.1049879789352417,2.112543985247612,2.129591464996338,2.114156663417816,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/gru/d128/n256/seed4/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0090455002840549,0.0479732914273394,-70.62170432927633
done,bank_K3_i000956,GRU,128,5,256,7,2.086816348135472,16,15,101256,cpu,2.087467685341835,2.08588045835495,2.0886137932538986,2.079068697988987,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/gru/d128/n256/seed5/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0071689283008292,0.0128853259985102,64.6931195664415
done,bank_K3_i000956,Transformer,8,1,256,43,2.063174743205309,16,48,1064,cpu,2.074049100279808,2.0654576867818832,2.068237572908401,2.067158639431,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d8/n256/seed1/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0035293548511624,0.000975267440523,53.073708630919874
done,bank_K3_i000956,Transformer,8,2,256,43,2.070448115468025,16,48,1064,cpu,2.066666319966316,2.070052474737168,2.0641576647758484,2.079764634370804,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d8/n256/seed2/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0113285637088898,0.013581262380327,-100.88964113048948
done,bank_K3_i000956,Transformer,8,3,256,45,2.079552717506885,16,48,1064,cpu,2.070949509739876,2.0760752707719803,2.067116692662239,2.064741626381874,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d8/n256/seed3/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0065302943188884,-0.0014417456086026,47.81616205167209
done,bank_K3_i000956,Transformer,8,4,256,48,2.0753218308091164,16,48,1064,cpu,2.0694260597229004,2.0739040076732635,2.060083381831646,2.0770574808120728,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d8/n256/seed4/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0094671633953543,0.010874108821596,-58.78094777893429
done,bank_K3_i000956,Transformer,8,5,256,36,2.078547529876232,16,44,1064,cpu,2.0837903022766118,2.0722824335098267,2.0690569281578064,2.081916645169258,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d8/n256/seed5/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0080881534753325,0.0157332731787813,14.431825907132906
done,bank_K3_i000956,Transformer,32,1,256,11,2.081371404230594,16,19,13448,cpu,2.081270307302475,2.0923642963171005,2.090822845697403,2.075790286064148,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d32/n256/seed1/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0114953936017799,0.0096069140736712,42.20981105269951
done,bank_K3_i000956,Transformer,32,2,256,8,2.07969306409359,16,16,13448,cpu,2.063657470047474,2.1048323661088943,2.1192110627889638,2.0971125662326813,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d32/n256/seed2/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0204662838617515,0.0309291942422045,-257.68755764139985
done,bank_K3_i000956,Transformer,32,3,256,13,2.0795505307614803,16,21,13448,cpu,2.083663783967495,2.068649098277092,2.0820836424827576,2.108957588672638,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d32/n256/seed3/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0273635662845509,0.0427742166821611,-194.82528825634705
done,bank_K3_i000956,Transformer,32,4,256,22,2.078301414847374,16,30,13448,cpu,2.071198746562004,2.074190691113472,2.078520819544792,2.0679109394550323,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d32/n256/seed4/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0063576638100252,0.0017275674645556,25.324302722112563
done,bank_K3_i000956,Transformer,32,5,256,21,2.091572694480419,16,29,13448,cpu,2.06656751036644,2.076145850121975,2.0855033695697784,2.0702221989631653,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d32/n256/seed5/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0084056436834757,0.0040388269726885,-28.150203879744797
done,bank_K3_i000956,Transformer,128,1,256,24,2.0891425237059598,16,32,201224,cpu,2.0660652443766594,2.066470667719841,2.0980416759848595,2.1079198122024536,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d128/n256/seed1/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0299164452075349,0.0417364402119768,-322.3844074295067
done,bank_K3_i000956,Transformer,128,2,256,21,2.083428736776113,16,29,201224,cpu,2.0944780707359314,2.0831586942076683,2.0959451347589493,2.080278798937797,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d128/n256/seed2/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0106241203677321,0.0140954269473208,109.36975490046224
done,bank_K3_i000956,Transformer,128,3,256,27,2.0657157823443413,16,35,201224,cpu,2.088349126279354,2.1070588678121567,2.080387406051159,2.086321473121643,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d128/n256/seed3/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0108174591938153,0.0201381011311663,15.617979008694592
done,bank_K3_i000956,Transformer,128,4,256,4,2.1266353130340576,16,12,201224,cpu,2.1257340908050537,2.105853319168091,2.0810549035668373,2.096760541200638,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d128/n256/seed4/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.0170369174651242,0.030577169210161,223.16848806625543
done,bank_K3_i000956,Transformer,128,5,256,22,2.0847892835736275,16,30,201224,cpu,2.1139083057641983,2.0908956676721573,2.080339014530182,2.0999508425593376,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000956/transformer/d128/n256/seed5/DONE.json,2.066313200129993,2.0662030027874656,2.0661858201513312,2.0661833719904767,0.012828439306515,0.0337674705688608,107.50722652893076
done,bank_K3_i000215,GRU,8,1,256,46,2.0422904416918755,16,48,576,cpu,2.0424340963363647,2.0470328480005264,2.05320180952549,2.049767754971981,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d8/n256/seed1/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.004346775827267,0.0092291020934438,-44.64756728951319
done,bank_K3_i000215,GRU,8,2,256,33,2.0441059842705727,16,41,576,cpu,2.039617381989956,2.04140355437994,2.049298755824566,2.070109836757183,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d8/n256/seed2/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0234419612912956,0.0295711838786458,-185.63911871087555
done,bank_K3_i000215,GRU,8,3,256,40,2.038160264492035,16,48,576,cpu,2.044173762202263,2.0567018762230878,2.041209064424038,2.0489235520362854,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d8/n256/seed3/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0059981397140148,0.0083848991577482,-28.91688470413031
done,bank_K3_i000215,GRU,8,4,256,26,2.0499679259955883,16,34,576,cpu,2.0513304471969604,2.043168239295482,2.0626834332942963,2.0447590947151184,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d8/n256/seed4/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0095505931921495,0.0042204418365812,40.00662107331586
done,bank_K3_i000215,GRU,8,5,256,48,2.048170465976,16,48,576,cpu,2.0448372662067413,2.025981180369854,2.0593861639499664,2.06141497194767,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d8/n256/seed5/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0196294016430984,0.0208763190691327,-100.92564562239951
done,bank_K3_i000215,GRU,32,1,256,16,2.0519927851855755,16,24,6888,cpu,2.036496065557003,2.044469863176346,2.024805851280689,2.0502588599920277,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d32/n256/seed1/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0147955638319083,0.00972020711349,-83.78836828390833
done,bank_K3_i000215,GRU,32,2,256,5,2.051030382514,16,13,6888,cpu,2.0517766252160072,2.029354989528656,2.063295029103756,2.0373656153678894,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d32/n256/seed2/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0153270117823164,-0.0031730375106477,87.73472612685998
done,bank_K3_i000215,GRU,32,3,256,6,2.0448063388466835,16,14,6888,cpu,2.042863100767136,2.0518903881311417,2.074285164475441,2.0609935894608498,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d32/n256/seed3/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0121913160793554,0.0204549365823125,-110.37904191682264
done,bank_K3_i000215,GRU,32,4,256,34,2.0373258031904697,16,42,6888,cpu,2.03405299782753,2.046924389898777,2.065618202090264,2.045852541923523,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d32/n256/seed4/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0115634252405691,0.0053138890449857,-71.8360323526505
done,bank_K3_i000215,GRU,32,5,256,24,2.0351597629487514,16,32,6888,cpu,2.0561878234148026,2.040160559117794,2.048407562077045,2.080049678683281,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d32/n256/seed5/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.028156619302026,0.0395110258047437,-145.27179975053235
done,bank_K3_i000215,GRU,128,1,256,13,2.0541236586868763,16,21,101256,cpu,2.0591048300266266,2.0762510001659398,2.0851630717515945,2.057587079703808,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d128/n256/seed1/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.016657070208988,0.0170484268252706,9.24011643214916
done,bank_K3_i000215,GRU,128,2,256,11,2.0514336712658405,16,19,101256,cpu,2.0463101863861084,2.040132723748684,2.063074372708797,2.0901278257369995,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d128/n256/seed2/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0359434174515118,0.0495891728584623,-266.7633030920487
done,bank_K3_i000215,GRU,128,3,256,6,2.072555784136057,16,14,101256,cpu,2.0550667122006416,2.059546500444412,2.0715971514582634,2.051255278289318,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d128/n256/seed3/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0111294999331786,0.0107166254107808,23.20414140888762
done,bank_K3_i000215,GRU,128,4,256,21,2.0591942220926285,16,29,101256,cpu,2.068466916680336,2.0652695670723915,2.0624198764562607,2.062931515276432,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d128/n256/seed4/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0029366234983624,0.0223928623978948,33.69971509922873
done,bank_K3_i000215,GRU,128,5,256,9,2.049925811588764,16,17,101256,cpu,2.0634612068533897,2.0754060819745064,2.0559063106775284,2.067238919436932,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/gru/d128/n256/seed5/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0072528648891512,0.0267002665583944,-22.998844799646463
done,bank_K3_i000215,Transformer,8,1,256,48,2.0483784526586533,16,48,1064,cpu,2.051759883761406,2.0394819229841232,2.035081759095192,2.0609242022037506,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d8/n256/seed1/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0174319937274919,0.0203855493252134,-55.79268747661378
done,bank_K3_i000215,Transformer,8,2,256,47,2.050631485879421,16,48,1064,cpu,2.0480713546276093,2.0271084308624268,2.0526076927781105,2.031958483159542,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d8/n256/seed2/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0132699926604784,-0.0085801697189951,98.09571850044932
done,bank_K3_i000215,Transformer,8,3,256,48,2.062131643295288,16,48,1064,cpu,2.029449298977852,2.0535330399870872,2.0414503514766693,2.0493039414286613,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d8/n256/seed3/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.010956695470165,0.0087652885501241,-120.87574959196957
done,bank_K3_i000215,Transformer,8,4,256,41,2.059770666062832,16,48,1064,cpu,2.060956694185734,2.0580031126737595,2.0539234951138496,2.0645636320114136,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d8/n256/seed4/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0065336053021093,0.0240249791328763,-21.959162170301216
done,bank_K3_i000215,Transformer,8,5,256,18,2.0551066026091576,16,26,1064,cpu,2.067619688808918,2.0782120153307915,2.042871318757534,2.0792151466012,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d8/n256/seed5/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0191072099674008,0.0386764937226629,-70.59354788063685
done,bank_K3_i000215,Transformer,32,1,256,6,2.0613225176930428,16,14,13448,cpu,2.057272464036941,2.060258835554123,2.042372114956379,2.093424215912819,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d32/n256/seed1/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0354489125478909,0.0528855630342817,-220.093115143527
done,bank_K3_i000215,Transformer,32,2,256,5,2.069974046200514,16,13,13448,cpu,2.0465059652924538,2.079676754772663,2.078716926276684,2.0553451627492905,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d32/n256/seed2/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0174525138978776,0.0148065098707532,-53.81333967779442
done,bank_K3_i000215,Transformer,32,3,256,10,2.0406181439757347,16,18,13448,cpu,2.0460123792290688,2.056797593832016,2.078417047858238,2.044683612883091,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d32/n256/seed3/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0179268400995255,0.0041449600045537,8.089575448189375
done,bank_K3_i000215,Transformer,32,4,256,20,2.069841153919697,16,28,13448,cpu,2.070002757012844,2.039449281990528,2.084639057517052,2.04872889816761,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d32/n256/seed4/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0213393401867002,0.0081902452890729,129.51598806185308
done,bank_K3_i000215,Transformer,32,5,256,22,2.064299277961254,16,30,13448,cpu,2.0616628378629684,2.0491392835974693,2.0567332953214645,2.032724305987358,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d32/n256/seed5/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.020452135073847,-0.0078143468911791,176.178782429441
done,bank_K3_i000215,Transformer,128,1,256,15,2.071146585047245,16,23,201224,cpu,2.044796608388424,2.0608470737934117,2.09606920927763,2.0623111501336098,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d128/n256/seed1/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0190671092051245,0.0217724972550725,-106.62913560162694
done,bank_K3_i000215,Transformer,128,2,256,6,2.0940031819045544,16,14,201224,cpu,2.0650402158498764,2.093920700252056,2.12791395932436,2.0754158943891525,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d128/n256/seed2/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0283226999457039,0.0348772415106153,-63.16748962201434
done,bank_K3_i000215,Transformer,128,3,256,30,2.053563542664051,16,38,201224,cpu,2.054694585502148,2.058697991073132,2.0813471227884293,2.0680809542536736,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d128/n256/seed3/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0105823166190729,0.0275423013751363,-81.49667571018074
done,bank_K3_i000215,Transformer,128,4,256,43,2.0639857463538647,16,48,201224,cpu,2.051940456032753,2.054273508489132,2.025688275694847,2.053842090070248,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d128/n256/seed4/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0141171881931677,0.0133034371917104,-11.57721375750078
done,bank_K3_i000215,Transformer,128,5,256,25,2.04708668589592,16,33,201224,cpu,2.0381565615534782,2.06013897806406,2.07711361348629,2.0598210096359253,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000215/transformer/d128/n256/seed5/DONE.json,2.0407029095017046,2.040556755063586,2.040540500018972,2.040538652878537,0.0139243719471529,0.019282356757388,-131.8939088402133
done,bank_K3_i000970,GRU,8,1,256,48,1.9022561274468897,16,48,576,cpu,1.9036568254232409,1.904295563697815,1.942723363637924,1.9316914677619932,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d8/n256/seed1/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0210166971845254,0.0364439698094605,-15.7322596708968
done,bank_K3_i000970,GRU,8,2,256,48,1.9046438746154308,16,48,576,cpu,1.90654406696558,1.883683793246746,1.8717136308550837,1.911087766289711,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d8/n256/seed2/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0242251296957337,0.0158402683371781,-2.549797381752066
done,bank_K3_i000970,GRU,8,3,256,48,1.8990464694797995,16,48,576,cpu,1.8970605805516243,1.8892785906791687,1.852350436151028,1.873756468296051,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d8/n256/seed3/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.01702504746996,-0.0214910296564818,13.077618076033508
done,bank_K3_i000970,GRU,8,4,256,46,1.9017389118671415,16,48,576,cpu,1.9030309244990349,1.8695986047387123,1.9360625892877577,1.9060265198349955,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d8/n256/seed4/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0237653482327615,0.0107790218824623,-1.6810445849387945
done,bank_K3_i000970,GRU,8,5,256,48,1.8885639645159245,16,48,576,cpu,1.919258937239647,1.9096740260720253,1.895157292485237,1.902827434241772,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d8/n256/seed5/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0089302987714532,0.0075799362892388,9.220901369886814
done,bank_K3_i000970,GRU,32,1,256,20,1.913482390344143,16,28,6888,cpu,1.913984961807728,1.8658661022782328,1.902847357094288,1.90891545265913,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d32/n256/seed1/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.021850842032946,0.0136679547065972,2.844867195593925
done,bank_K3_i000970,GRU,32,2,256,25,1.9093294031918049,16,33,6888,cpu,1.9284162074327469,1.923167109489441,1.9311417415738104,1.903562307357788,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d32/n256/seed2/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0204507852659758,0.0083148094052551,13.947315791979143
done,bank_K3_i000970,GRU,32,3,256,39,1.895685728639364,16,47,6888,cpu,1.9084816202521324,1.9326703697443008,1.9102288857102396,1.9073704704642296,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d32/n256/seed3/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0126832973441266,0.0121229725116966,0.6235462819650502
done,bank_K3_i000970,GRU,32,4,256,34,1.8885608613491056,16,42,6888,cpu,1.9172865077853205,1.8430387377738957,1.9258644506335256,1.9056545570492744,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d32/n256/seed4/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0333125369588408,0.0104070590967415,6.527526452712853
done,bank_K3_i000970,GRU,32,5,256,43,1.8910199776291847,16,48,6888,cpu,1.892569102346897,1.8451620414853096,1.8784779459238048,1.9146338626742363,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d32/n256/seed5/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0409786729833697,0.0193863647217034,-12.38212832720752
done,bank_K3_i000970,GRU,128,1,256,8,1.9232674352824688,16,16,101256,cpu,1.9338542520999908,1.930273398756981,1.946450024843216,1.8831656649708748,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d128/n256/seed1/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0463828505641558,-0.0120818329816581,28.445021892211138
done,bank_K3_i000970,GRU,128,2,256,13,1.927046611905098,16,21,101256,cpu,1.923212476074696,1.9319475442171097,1.9042477682232857,1.921560451388359,project://predictive_profile_strict_replication_v1/runs/bank_K3_i000970/gru/d128/n256/seed2/DONE.json,1.897029482417906,1.8953506489049856,1.895253198591668,1.895247497952533,0.0100710323161171,0.0263129534358261,0.9270701953008836
