hmm_id,K,pair_id,contrast,pair_role,n_train,method,alpha,beta,shape_rmse,excess_ce_H,recovery_ratio,test_ce_h1,bayes_ce_h1,test_ce_h2,bayes_ce_h2,test_ce_h3,bayes_ce_h3,test_ce_h4,bayes_ce_h4
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,interpolated_backoff,0.1,20.0,0.038344481713927,0.0576320838902488,-20.524952943657123,1.8386789845123923,1.83637570763626,1.8444053298836949,1.8341093256912409,1.8674033477383936,1.8338381661182217,1.8914373419111743,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,additive,0.5,,0.1285753730234548,0.1715383616150085,-64.80733773398458,1.8387596232867616,1.83637570763626,1.8467079832657256,1.8341093256912409,1.894690259016493,1.8338381661182217,2.005343619635934,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,interpolated_backoff,0.5,1.0,0.0986493657064995,0.1347891674591934,-50.51263151951295,1.8387542512212545,1.83637570763626,1.8462443930125776,1.8341093256912409,1.888939267834816,1.8338381661182217,1.9685944254801189,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,interpolated_backoff,0.5,5.0,0.0618084797722595,0.0883657568776894,-32.46024567006208,1.838733588902341,1.83637570763626,1.8453686764804376,1.8341093256912409,1.8781766568994809,1.8338381661182217,1.9221710148986149,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,interpolated_backoff,0.5,20.0,0.0302450452075957,0.0468825152192717,-16.347929690133547,1.8386662436566783,1.83637570763626,1.8438934637230124,1.8341093256912409,1.8635650163949435,1.8338381661182217,1.8806877732401968,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,additive,1.0,,0.1063516362715632,0.1437784800304249,-54.01222905358783,1.8387480246571977,1.83637570763626,1.846215520225704,1.8341093256912409,1.8886819035237312,1.8338381661182217,1.9775837380513503,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,interpolated_backoff,1.0,1.0,0.0848894910769685,0.1173417422207356,-43.72928826906111,1.8387430680316024,1.83637570763626,1.845858255287312,1.8341093256912409,1.884426989098612,1.8338381661182217,1.951147000241661,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,interpolated_backoff,1.0,5.0,0.0568947155662366,0.081903855614271,-29.950060239207925,1.83872399281408,1.83637570763626,1.845129021633614,1.8341093256912409,1.875812311520776,1.8338381661182217,1.9157091136351965,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,64,interpolated_backoff,1.0,20.0,0.0298413261071449,0.0462574297940807,-16.106511284455262,1.8386617120794977,1.83637570763626,1.843814463932571,1.8341093256912409,1.8629940547481303,1.8338381661182217,1.8800626878150064,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,additive,0.1,,0.183379731552477,0.2314228872943484,-88.38059413380897,1.838050281120992,1.83637570763626,1.8419615537655336,1.8341093256912409,1.8870915374605364,1.8338381661182217,2.065228145315274,1.8338052580209252
