status,hmm_id,architecture,dimension,seed,n_train,best_epoch,best_val_ce,final_batch_size,epochs_completed,parameter_count,device,test_ce_h1,test_ce_h2,test_ce_h3,test_ce_h4,result_file,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,shape_rmse,excess_ce_H,recovery_ratio
done,bank_K3_i000535,GRU,2,1,256,48,1.902363184839487,16,48,78,cpu,1.9459644258022308,1.8995282649993896,1.887143857777119,1.872742518782616,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d2/n256/seed1/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0394949905124053,0.0071415627344864,233.48976462185007
done,bank_K3_i000535,GRU,2,2,256,48,1.8801072500646117,16,48,78,cpu,1.905115820467472,1.902275636792183,1.852372109889984,1.9218598827719688,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d2/n256/seed2/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0370944059392691,0.0562589267238395,-53.39340814004231
done,bank_K3_i000535,GRU,2,3,256,48,1.8544952124357224,16,48,78,cpu,1.874050386250019,1.9134035855531693,1.8554862663149836,1.870051458477974,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d2/n256/seed3/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0229318118396182,0.0044505024298446,12.751767090475669
done,bank_K3_i000535,GRU,2,4,256,48,1.874224305152893,16,48,78,cpu,1.8756239116191864,1.8732650950551035,1.832469865679741,1.8865087181329727,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d2/n256/seed4/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0283797261634461,0.0209077620848434,-34.70943347839214
done,bank_K3_i000535,GRU,2,5,256,48,1.8728099130094047,16,48,78,cpu,1.91012379527092,1.8590348809957504,1.8751353695988653,1.8987387642264368,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d2/n256/seed5/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0237576352219006,0.0331378081783073,36.30454773701421
done,bank_K3_i000535,GRU,2,6,256,48,1.8693090826272964,16,48,78,cpu,1.8577775061130524,1.882476963102817,1.8918841406702995,1.8426370546221733,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d2/n256/seed6/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0325217667285129,-0.0229639014259559,48.27981950711654
done,bank_K3_i000535,GRU,2,7,256,48,1.860928736627102,16,48,78,cpu,1.865992471575737,1.8767745718359947,1.888375356793404,1.8730487003922465,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d2/n256/seed7/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0087023417568777,0.0074477443441169,-22.5008781189392
done,bank_K3_i000535,GRU,4,1,256,48,1.8800548687577248,16,48,196,cpu,1.902715750038624,1.8986393138766289,1.8533267378807068,1.8765099570155144,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d4/n256/seed1/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0205958945820409,0.0109090009673851,83.56494242980591
done,bank_K3_i000535,GRU,4,2,256,48,1.8790293186903,16,48,196,cpu,1.8864123225212095,1.9181669279932976,1.9200987741351128,1.862251877784729,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d4/n256/seed2/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.041949709253251,-0.0033490782634002,77.04274286613283
done,bank_K3_i000535,GRU,4,3,256,48,1.8541897684335709,16,48,196,cpu,1.8719180971384048,1.8851034343242643,1.8563010841608047,1.8828323036432264,project://predictive_profile_experiment_v2/runs/bank_K3_i000535/gru/d4/n256/seed3/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0144490372539667,0.0172313475950973,-34.803184068429566
