hmm_id,source,generator_family,K,accepted_index,attempt_index,gen_seed,candidate_hmm_file,base_self_probability,transition_logit_scale,emission_logit_scale,state_location_scale,vocab_size,min_stationary_prob,min_symbol_prob,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,bayes_gap_1_to_H,context_gain_area,pred_h4_m1_sv1,pred_h4_m1_sv2,pred_h4_m1_signal,pred_h4_m1_effective_rank,pred_h4_m1_numerical_rank,pred_h4_m1_r90,pred_h4_m1_sigma90,pred_h4_m1_kappa90,pred_h4_m1_r95,pred_h4_m1_sigma95,pred_h4_m1_kappa95,pred_h4_m1_r99,pred_h4_m1_sigma99,pred_h4_m1_kappa99,pred_h4_m2_sv1,pred_h4_m2_sv2,pred_h4_m2_signal,pred_h4_m2_effective_rank,pred_h4_m2_numerical_rank,pred_h4_m2_r90,pred_h4_m2_sigma90,pred_h4_m2_kappa90,pred_h4_m2_r95,pred_h4_m2_sigma95,pred_h4_m2_kappa95,pred_h4_m2_r99,pred_h4_m2_sigma99,pred_h4_m2_kappa99,pred_h4_m3_sv1,pred_h4_m3_sv2,pred_h4_m3_signal,pred_h4_m3_effective_rank,pred_h4_m3_numerical_rank,pred_h4_m3_r90,pred_h4_m3_sigma90,pred_h4_m3_kappa90,pred_h4_m3_r95,pred_h4_m3_sigma95,pred_h4_m3_kappa95,pred_h4_m3_r99,pred_h4_m3_sigma99,pred_h4_m3_kappa99,lambda2_abs,tau_hidden,tau_observed_proxy,symbol_entropy,symbol_entropy_normalized,max_symbol_prob,min_symbol_prob_recomputed,marginal_l2_from_uniform,symbol_prob_0,symbol_prob_1,symbol_prob_2,symbol_prob_3,symbol_prob_4,symbol_prob_5,symbol_prob_6,symbol_prob_7,mean_transition_self_probability,stationary_transition_entropy,transition_density_gt_0p01,stationary_emission_entropy,mean_state_max_emission_probability,emission_density_gt_0p01,pred_h4_m1_sv3,pred_h4_m2_sv3,pred_h4_m3_sv3,pred_h4_m1_sv4,pred_h4_m2_sv4,pred_h4_m3_sv4,pred_h4_m1_sv5,pred_h4_m2_sv5,pred_h4_m3_sv5,base_ring_probability,support_size,preferred_emission_mass,residual_floor_mix
external_sticky_dense_logistic_normal_K4_i0163,external_generator_bank,sticky_dense_logistic_normal,4,163,163,2036636269,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0163.npz,0.8982604304103908,0.7341033977034623,1.0446171421600494,0.3537075623615027,8,0.1723416446429737,0.0209922842853041,1.7801148748725224,1.7385067924554316,1.7237346844098886,1.7180031459969536,0.0621117288755688,0.0883469137469818,0.465099666921456,0.359607861804619,0.3516001962859927,2.087332047481723,3,2,0.359607861804619,1.2933523326977554,2,0.359607861804619,1.2933523326977554,3,0.0772313527257776,6.022161343889278,0.5320655133151663,0.4586008095885056,0.508613956212461,2.217129957105803,3,2,0.4586008095885056,1.1601931400700736,2,0.4586008095885056,1.1601931400700736,3,0.1233107586461815,4.314834481246152,0.5513663401579628,0.4905309713735385,0.5670888517320093,2.2838894405687307,3,2,0.4905309713735385,1.1240194245310928,2,0.4905309713735385,1.1240194245310928,3,0.1498778729371203,3.678770784192292,0.8605756860075752,7.172350154466829,11.5553576485364,1.877902077619292,0.903080004885478,0.2744127248444874,0.0209922842853041,0.2246811256510295,0.2215727425314553,0.0572810296248,0.0209922842853041,0.1407076627967612,0.0775871852204635,0.1000099628832607,0.1074364078134675,0.2744127248444874,0.8835682210461772,0.4552144030736185,1.0,1.4952769358693547,0.4089962018027497,0.84375,0.0772313527257776,0.1233107586461815,0.1498778729371203,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0164,external_generator_bank,sticky_dense_logistic_normal,4,164,164,2036637278,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0164.npz,0.9372836601773252,1.0737200488720482,1.342453195944511,0.2569333952586436,8,0.1962414927079146,0.0222904110636358,1.6422719511874742,1.5774901414891491,1.5503607443390486,1.5386621719619002,0.1036097792255739,0.1541363211299713,0.5943335197935408,0.4130452898372624,0.6232503590821427,2.636015101884176,3,3,0.315296074944195,1.8850013273991224,3,0.315296074944195,1.8850013273991224,3,0.315296074944195,1.8850013273991224,0.6642201365354575,0.5112832799162659,0.8605041180868305,2.760986411699321,3,3,0.3973727922061523,1.671528976223586,3,0.3973727922061523,1.671528976223586,3,0.3973727922061523,1.671528976223586,0.6898652175125621,0.5469517932975598,0.9687669142041238,2.811984349511891,3,3,0.4401097950273914,1.5674843534659948,3,0.4401097950273914,1.5674843534659948,3,0.4401097950273914,1.5674843534659948,0.8966403316463077,9.67495364418202,17.523667147056038,1.8242457925301827,0.8772767860819506,0.2665584210336202,0.0222904110636358,0.2437131319381192,0.0222904110636358,0.1210004091477039,0.1056035059100893,0.035045037131662,0.2129467428941598,0.2665584210336202,0.1973312662428952,0.0392242065762333,0.9171017062007693,0.3614968400502182,0.9375,1.305449370557249,0.587920130454335,0.84375,0.315296074944195,0.3973727922061523,0.4401097950273914,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0165,external_generator_bank,sticky_dense_logistic_normal,4,165,165,2036638287,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0165.npz,0.7230566528077889,0.7127173875681324,0.6171165462585222,0.314852636363044,8,0.2134848304129233,0.0443869139154568,1.925857408127372,1.9252034144283785,1.9249660185017785,1.924875463456328,0.0009819446710437,0.0014004506885447,0.0590454896361255,0.0384548741433326,0.0058804133226234,2.576944496354914,3,3,0.0302533656123433,1.951699866808706,3,0.0302533656123433,1.951699866808706,3,0.0302533656123433,1.951699866808706,0.0682852210841862,0.0449665177267727,0.0079767799870719,2.60277536983528,3,3,0.0359433005173917,1.8998038605593643,3,0.0359433005173917,1.8998038605593643,3,0.0359433005173917,1.8998038605593643,0.0712899218951433,0.047288833311755,0.0087587018511658,2.614938381355697,3,3,0.0379501664207577,1.878514078297943,3,0.0379501664207577,1.878514078297943,3,0.0379501664207577,1.878514078297943,0.6967973558286755,3.2981242717492614,4.236330155744285,1.9277514976623689,0.9270525085812572,0.2156373212576157,0.0443869139154568,0.1899173324135204,0.2156373212576157,0.1985448031018001,0.0493793929317599,0.0581142624698245,0.1102027199206742,0.1993948112574097,0.0443869139154568,0.1243397751454587,0.7108776106376551,0.8929952152401234,1.0,1.847758099760613,0.3113702962006714,1.0,0.0302533656123433,0.0359433005173917,0.0379501664207577,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0166,external_generator_bank,sticky_dense_logistic_normal,4,166,166,2036639296,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0166.npz,0.9346040252673103,0.8891525542482532,0.4785665101421092,0.1404291559736138,8,0.1602522762018393,0.0784475142819653,2.0349111121863395,2.032085870265517,2.029883733648016,2.02816156995503,0.0067495422313093,0.0123960062347818,0.1235742014929837,0.0745891382272195,0.0210250877781011,1.8715450099499376,3,2,0.0745891382272195,1.656731857077392,2,0.0745891382272195,1.656731857077392,2,0.0745891382272195,1.656731857077392,0.1632204481616578,0.1019709374484511,0.0374479433325235,1.9104751630168928,3,2,0.1019709374484511,1.6006565424013086,2,0.1019709374484511,1.6006565424013086,3,0.0202226741633044,8.071160462933925,0.1875655002355581,0.120411162011249,0.0503016672678917,1.94048693579931,3,2,0.120411162011249,1.5577085803559925,2,0.120411162011249,1.5577085803559925,3,0.0249399769923163,7.520676554486974,0.962309012667615,26.531541643664426,26.68308390047276,2.038534379428448,0.9803278132943608,0.1708043807493285,0.0784475142819653,0.100254935042102,0.1708043807493285,0.160084566761095,0.0975336594680432,0.0784475142819653,0.1549708132555927,0.0897754365357882,0.153003480902584,0.0953801480456028,0.9345193743383148,0.2711696668374658,0.8125,1.970405513855314,0.2264045269785086,1.0,0.0138190072723533,0.0202226741633044,0.0249399769923163,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0167,external_generator_bank,sticky_dense_logistic_normal,4,167,167,2036640305,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0167.npz,0.772262820076132,1.17477862759108,0.8070757296715398,0.5702983976795979,8,0.0809673883317232,0.0430985461787294,1.9492997729632808,1.946418266556509,1.9452108350145203,1.9446749387454103,0.0046248342178702,0.0069040582980792,0.1307597917134043,0.0779639511285579,0.0234645820974439,1.8862101551803263,3,2,0.0779639511285579,1.677182721252661,2,0.0779639511285579,1.677182721252661,3,0.0169729576955479,7.704007401591712,0.1522846450860589,0.0980322039889788,0.0334443981831914,1.9902027428524909,3,2,0.0980322039889788,1.5534144790132365,2,0.0980322039889788,1.5534144790132365,3,0.0253667505855156,6.003317002415471,0.1591587114006377,0.1079850494309836,0.037919081880035,2.0602730800349294,3,2,0.1079850494309836,1.4738958053851765,2,0.1079850494309836,1.4738958053851765,3,0.0304436457197812,5.227978043944384,0.7769175229630764,4.482647015948655,5.788968051715568,1.956421343480851,0.9408397900430492,0.2716314292487542,0.0430985461787294,0.1834939125446995,0.1125486013036924,0.1693314077230782,0.0781401870671142,0.2716314292487542,0.0942246026603302,0.0430985461787294,0.1185203148595322,0.1125049109587688,0.7764471478836219,0.6874857081474587,0.9375,1.833080622579414,0.3059872643582504,1.0,0.0169729576955479,0.0253667505855156,0.0304436457197812,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0168,external_generator_bank,sticky_dense_logistic_normal,4,168,168,2036641314,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0168.npz,0.8303820837211827,0.6831055589256909,1.354485418520207,0.4694116994213123,8,0.2213380545107905,0.0559195735100504,1.8676806635112184,1.8447406165438656,1.8358510879141765,1.8319560768682768,0.0357245866429407,0.0524041373644277,0.3554804097718104,0.2384938060920728,0.1899846502357724,2.1185309947987907,3,2,0.2384938060920728,1.4905226076796882,2,0.2384938060920728,1.4905226076796882,3,0.0820916132132569,4.330289001001187,0.4057053301823541,0.3086235466044228,0.2747727142349309,2.2989739951108623,3,2,0.3086235466044228,1.3145637610806329,3,0.1221777630252966,3.3206151441678773,3,0.1221777630252966,3.3206151441678773,0.4178033456782072,0.3401228884963838,0.3107062828833161,2.389153020602244,3,2,0.3401228884963838,1.2283893845698928,3,0.1430491801594439,2.920697240015774,3,0.1430491801594439,2.920697240015774,0.8600402945033854,7.144913576745045,7.187064229210268,1.924138845545731,0.9253151901502136,0.2764489017609022,0.0559195735100504,0.2065238884648613,0.1511931234100944,0.0838809862144808,0.1978896579008405,0.0895592364101767,0.0559195735100504,0.0883074691422458,0.056801051651209,0.2764489017609022,0.8341582164367688,0.5909745456629494,0.9375,1.5665775041535837,0.4164253784618343,0.9375,0.0820916132132569,0.1221777630252966,0.1430491801594439,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0169,external_generator_bank,sticky_dense_logistic_normal,4,169,169,2036642323,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0169.npz,0.8798917123901042,0.7759322962706992,0.5801182092264427,0.1542893257662482,8,0.1412599472371623,0.0292412048465948,1.931628448903908,1.9275263748687408,1.9252859563248927,1.924038845030736,0.0075896038731719,0.0123242450053333,0.1620348073343631,0.0600959359453816,0.0302672374679368,1.543793738703828,3,2,0.0600959359453816,2.696268970361472,2,0.0600959359453816,2.696268970361472,3,0.0200109260880449,8.097316766921995,0.1988181197999786,0.0803678232863578,0.046741352759571,1.61896482570686,3,2,0.0803678232863578,2.473852241730768,2,0.0803678232863578,2.473852241730768,3,0.0274539792923563,7.24186893574778,0.2152440804014379,0.092733807029092,0.0559609525550333,1.678303157950617,3,2,0.092733807029092,2.3210961276928104,2,0.092733807029092,2.3210961276928104,3,0.0321150967780537,6.702270956521846,0.8425675519776747,6.351930701466267,9.683805534451963,1.939259129197212,0.9325865095638224,0.2262434671901617,0.0292412048465948,0.1829608934688044,0.080752321879739,0.2262434671901617,0.204827891530533,0.1133359177180014,0.0779177939855998,0.0937454909020008,0.0292412048465948,0.1739359119473693,0.8703505521371908,0.4794836022807446,0.875,1.8358717036412149,0.3057962540703287,1.0,0.0200109260880449,0.0274539792923563,0.0321150967780537,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0170,external_generator_bank,sticky_dense_logistic_normal,4,170,170,2036643332,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0170.npz,0.8898483005795842,1.1646564038492306,0.8179581435225189,0.1950865023512392,8,0.0774744879964962,0.0250980966640058,1.4850035053809494,1.4813660378991311,1.4789233413566056,1.4772742928981744,0.007729212482775,0.0134700059421632,0.1446577305328053,0.0638148698542961,0.0268957042827654,1.9506455684162112,3,2,0.0638148698542961,2.266834216901044,3,0.0435603910145787,3.3208547298023885,3,0.0435603910145787,3.3208547298023885,0.185345639334708,0.0866227480568343,0.0461073593313517,2.084459289354652,3,2,0.0866227480568343,2.1396878244165167,3,0.0651985646317635,2.842787113206032,3,0.0651985646317635,2.842787113206032,0.2076294729128883,0.1011371222935038,0.0596968985184165,2.1724823974643463,3,3,0.0797382153708091,2.6038891383177103,3,0.0797382153708091,2.6038891383177103,3,0.0797382153708091,2.6038891383177103,0.9023879188051626,10.244633530597117,11.96568997346404,1.49038610062905,0.7167242121291234,0.5675220861401646,0.0250980966640058,0.477332904345044,0.0396868342229798,0.0815683268370871,0.0796135128747586,0.0250980966640058,0.0941782704401551,0.0422051168033869,0.0701277560174617,0.5675220861401646,0.8986293661877658,0.3663446057748434,0.75,1.4016620636200376,0.4875587575445834,0.9375,0.0435603910145787,0.0651985646317635,0.0797382153708091,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0171,external_generator_bank,sticky_dense_logistic_normal,4,171,171,2036644341,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0171.npz,0.7404637130515664,0.9347310717535632,1.12350436841644,0.592702996316955,8,0.115846161549205,0.0326804749279123,1.800795300866162,1.7959594431834676,1.7941878779621554,1.7934179940515853,0.0073773068145768,0.0106886398570291,0.1914128710916791,0.0914989498055309,0.0489802597333306,2.060074954702169,3,2,0.0914989498055309,2.0919679569929728,3,0.0630024975556981,3.038179096351828,3,0.0630024975556981,3.038179096351828,0.2136832157094991,0.1214700656851257,0.0664758029335171,2.2489167363107607,3,2,0.1214700656851257,1.7591429995881285,3,0.0778479890556978,2.744877784275394,3,0.0778479890556978,2.744877784275394,0.2198080619344238,0.1362480872598178,0.0739508078509343,2.3385415686924778,3,2,0.1362480872598178,1.613292827482133,3,0.0840932962703203,2.613859507038996,3,0.0840932962703203,2.613859507038996,0.7204491416766559,3.577166623625044,4.423760260429501,1.8171089372944391,0.8738446841965674,0.3225954232057911,0.0326804749279123,0.2695394943776252,0.1318610127115469,0.1063170910420423,0.2308154018620785,0.0712930755086678,0.0547700122157246,0.0496675085262363,0.3225954232057911,0.0326804749279123,0.75197594804038,0.7440648031014662,1.0,1.6089326998978195,0.4374640675687041,1.0,0.0630024975556981,0.0778479890556978,0.0840932962703203,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0172,external_generator_bank,sticky_dense_logistic_normal,4,172,172,2036645350,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0172.npz,0.8780959629722355,0.4360164213080916,0.3820611794326522,0.3476341921954233,8,0.2349921105371142,0.0521111328668,1.963180986395712,1.9587329686887884,1.9561039694025508,1.9545231292188945,0.0086578571768178,0.0144485368303686,0.1548243153073603,0.0780527399460182,0.0336363093495957,2.20137982039602,3,3,0.0597788468115781,2.5899515224066443,3,0.0597788468115781,2.5899515224066443,3,0.0597788468115781,2.5899515224066443,0.1924259427984299,0.1009540785963556,0.053466292006228,2.2732773413679324,3,3,0.0790368430488229,2.4346359922240803,3,0.0790368430488229,2.4346359922240803,3,0.0790368430488229,2.4346359922240803,0.2109538049465196,0.113407481948244,0.0654663464380141,2.3179959045866823,3,3,0.0900198958828471,2.343413118596108,3,0.0900198958828471,2.343413118596108,3,0.0900198958828471,2.343413118596108,0.8695863550562409,7.667909293013399,11.077460139882565,1.9709197940544456,0.9478120709574154,0.2144610217705874,0.0521111328668,0.1655690866926316,0.1126840740176481,0.087784058907072,0.2142909245979984,0.0521111328668,0.1103325038353433,0.0623087612064613,0.2144610217705874,0.1460275227980891,0.8695785810479526,0.5236141851738826,1.0,1.8585392543288648,0.3130929089814871,1.0,0.0597788468115781,0.0790368430488229,0.0900198958828471,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0173,external_generator_bank,sticky_dense_logistic_normal,4,173,173,2036646359,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0173.npz,0.926462435287442,0.3889390554738006,1.1509605384015569,0.3009266225567475,8,0.1791900378885947,0.0307884204675828,1.7895494196148825,1.732601503169529,1.7056000163951055,1.6926870021107212,0.0968624175041612,0.1496899328473533,0.5142671465892241,0.3739135601307664,0.4163485494929789,2.1325554218353115,3,2,0.3739135601307664,1.3753637241970385,2,0.3739135601307664,1.3753637241970385,3,0.1098476262023543,4.681640963655178,0.6184514671313625,0.4759368839506399,0.6361412674590105,2.243770561574025,3,2,0.4759368839506399,1.2994400896138636,2,0.4759368839506399,1.2994400896138636,3,0.1647517306659656,3.753838971107829,0.6572062027005748,0.5204132818469323,0.7418559400962526,2.311571645455669,3,2,0.5204132818469323,1.2628543998111814,3,0.1977522776239223,3.323381204996405,3,0.1977522776239223,3.323381204996405,0.9143522586457152,11.675731130649057,21.643951865088656,1.8986836335139896,0.913073820762557,0.2157498770596505,0.0307884204675828,0.2007963404797223,0.1737415943656156,0.0455173274326449,0.1653517017920114,0.2068260993680597,0.0469463944721577,0.2157498770596505,0.0307884204675828,0.1150785850422772,0.9274838857874874,0.3210875887753277,0.9375,1.5054873039182568,0.4651309886370642,0.875,0.1098476262023543,0.1647517306659656,0.1977522776239223,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0174,external_generator_bank,sticky_dense_logistic_normal,4,174,174,2036647368,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0174.npz,0.9003808088865926,1.0243022499890972,1.207066402477399,0.7147340384950658,8,0.1289410193121932,0.0281193623652086,1.802320950471248,1.748563572474682,1.7202154565240404,1.7048108249540488,0.0975101255171988,0.1566675046078236,0.4869850588488802,0.4296996772410962,0.4224736806720326,2.006114224857052,3,2,0.4296996772410962,1.1333149281739916,2,0.4296996772410962,1.1333149281739916,2,0.4296996772410962,1.1333149281739916,0.5887923649146916,0.5405076817712089,0.6429818114832482,2.06282868842191,3,2,0.5405076817712089,1.0893320941993958,2,0.5405076817712089,1.0893320941993958,2,0.5405076817712089,1.0893320941993958,0.6328075693759276,0.5938509486883176,0.760365892059284,2.092701651137302,3,2,0.5938509486883176,1.0655999973960746,2,0.5938509486883176,1.0655999973960746,2,0.5938509486883176,1.0655999973960746,0.9334218166282728,15.019935200344564,28.27736055404236,1.908286041398316,0.9176916028409936,0.2537760102753402,0.0281193623652086,0.2010140887843761,0.0577176678824258,0.0569722778060452,0.1674947286520746,0.1066634555982398,0.0281193623652086,0.1647603495623278,0.2537760102753402,0.1644961478583377,0.9267156716035638,0.2546550491103116,0.625,1.5568172784357892,0.4706098465419899,0.9375,0.0260273031427199,0.0644733157804562,0.085214570008888,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0175,external_generator_bank,sticky_dense_logistic_normal,4,175,175,2036648377,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0175.npz,0.8648499126898661,0.702934008384705,0.724113478085179,0.7871139073067159,8,0.1847973210900942,0.0366046166474636,1.7857165404631865,1.7799041622359708,1.7769130696463915,1.775359333314999,0.0103572071481872,0.0164557724005516,0.1905006406470665,0.0848138674106075,0.0451458845838561,1.8035007740258984,3,2,0.0848138674106075,2.2461025120432256,2,0.0848138674106075,2.2461025120432256,3,0.0407676144969169,4.672842475526087,0.23274849541224,0.1060608931413701,0.068425919159417,1.857081173064265,3,2,0.1060608931413701,2.1944798739532216,2,0.1060608931413701,2.1944798739532216,3,0.054819193616929,4.245748250852844,0.2512076613034247,0.1164343778346479,0.0806427776493525,1.8967931550329469,3,2,0.1164343778346479,2.1575042180426505,2,0.1164343778346479,2.1575042180426505,3,0.0630913956897042,3.981646919635649,0.8170968274336373,5.467373725500417,9.237092991274988,1.7971594869244698,0.8642510264908289,0.4034704804009662,0.0366046166474636,0.3078142716083846,0.0601120195994729,0.1075203140387113,0.1329730652849588,0.4034704804009662,0.0711844627984248,0.0366046166474636,0.0946862916187001,0.0934487496113021,0.8535534325602924,0.5653045119626493,1.0,1.664746514307163,0.4192925115230694,0.9375,0.0407676144969169,0.054819193616929,0.0630913956897042,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0176,external_generator_bank,sticky_dense_logistic_normal,4,176,176,2036649386,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0176.npz,0.8915754918026607,0.3528838264548445,0.4751620271637886,0.5130374979609529,8,0.1734230955989636,0.0622397633012133,1.95380922798413,1.9499359736722008,1.9472329748491937,1.9453564150286111,0.0084528129555188,0.014908931419691,0.1484290430464017,0.0650437848731675,0.0278991884145102,1.8944206120441345,3,2,0.0650437848731675,2.28198656237228,3,0.0404637324552833,3.6681994971776617,3,0.0404637324552833,3.6681994971776617,0.192044014877326,0.0874131873164895,0.047710773530357,1.9604788474712949,3,2,0.0874131873164895,2.1969684526204087,3,0.0564695011783067,3.4008448962729867,3,0.0564695011783067,3.4008448962729867,0.2163941686866997,0.1012874993331098,0.0615433884522362,2.0071916559578904,3,2,0.1012874993331098,2.1364350992123127,3,0.0667667184267258,3.2410484412856806,3,0.0667667184267258,3.2410484412856806,0.8895463555331378,9.053571793188002,15.862974916013258,1.959264733606508,0.9422071716542484,0.2347989970502578,0.0622397633012133,0.174628234690804,0.06969843732122,0.1493168052068907,0.1583078654047498,0.2347989970502578,0.0678003761038756,0.0622397633012133,0.0721788682926908,0.1856588873191016,0.9016007073753878,0.418214277191839,1.0,1.866753404890403,0.2923416182853163,1.0,0.0404637324552833,0.0564695011783067,0.0667667184267258,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0177,external_generator_bank,sticky_dense_logistic_normal,4,177,177,2036650395,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0177.npz,0.7961747303800927,0.7095941818346534,1.1784063444162471,0.5640628295910023,8,0.1906101856224229,0.0601195650850373,1.9233832779554896,1.906529511892621,1.9013400242418217,1.899668680106121,0.0237145978493684,0.0322467737715692,0.3920690273572111,0.1987846649061971,0.1949022787119427,1.735888702511019,3,2,0.1987846649061971,1.9723303482299368,2,0.1987846649061971,1.9723303482299368,2,0.1987846649061971,1.9723303482299368,0.4340247890948688,0.2385550488224532,0.2480479985944832,1.816322741156552,3,2,0.2385550488224532,1.8193904980728184,2,0.2385550488224532,1.8193904980728184,3,0.0525544453586446,8.258574248723871,0.4458457893223386,0.2516678183532306,0.2655607776032164,1.8497447109353324,3,2,0.2516678183532306,1.771564565702905,2,0.2516678183532306,1.771564565702905,3,0.0586993948187084,7.595406915170447,0.7833994104086137,4.616792603780464,7.08291496388605,1.9848675134135667,0.9545195061411204,0.235396499699634,0.0601195650850373,0.1569886582807008,0.1516015800712921,0.119195394296647,0.0748265913976313,0.1091298804612998,0.1735374922098543,0.0601195650850373,0.235396499699634,0.0761929967786039,0.808518514502858,0.6870972008906291,1.0,1.667502233198694,0.4253193756538321,0.90625,0.0408511137821737,0.0525544453586446,0.0586993948187084,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0178,external_generator_bank,sticky_dense_logistic_normal,4,178,178,2036651404,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0178.npz,0.7348131506667099,1.118621294481048,0.5873180721220239,0.379459967852107,8,0.1881698068450517,0.0548120055071413,1.916600298802385,1.911587482558919,1.909687614103676,1.908946542865292,0.0076537559370928,0.0110357668691032,0.1981952338484583,0.0638296898736532,0.0435266892994808,1.3994869307032605,3,1,0.1981952338484583,1.0,2,0.0638296898736532,3.105063399818689,2,0.0638296898736532,3.105063399818689,0.2316712080726984,0.0775046775212123,0.0600752212707736,1.4392128714624683,3,2,0.0775046775212123,2.9891255016097844,2,0.0775046775212123,2.9891255016097844,2,0.0775046775212123,2.9891255016097844,0.2431088579297279,0.0824600753524943,0.0664470473731331,1.4577385719247982,3,2,0.0824600753524943,2.9482007734106928,2,0.0824600753524943,2.9482007734106928,2,0.0824600753524943,2.9482007734106928,0.768285524812344,4.31565615048495,6.3887658008698125,1.930235725391628,0.9282471695897376,0.2899791029109496,0.0548120055071413,0.2046179005817635,0.1628400137945714,0.0548120055071413,0.1133033862324948,0.1440744317089937,0.0576253544074924,0.071157133537262,0.2899791029109496,0.1062085719010945,0.7480947062583528,0.7664368850320161,0.9375,1.7817119264031978,0.3836306713753761,1.0,0.0130808742012521,0.0199172684684161,0.0233552251562137,,,,,,,,,,
external_sticky_dense_logistic_normal_K4_i0179,external_generator_bank,sticky_dense_logistic_normal,4,179,179,2036652413,project://predictive_profile_external_generator32_v1/candidate_bank/hmms/external_sticky_dense_logistic_normal_K4_i0179.npz,0.798954406519615,0.5489716651473051,1.3929045855751083,0.1711881146557649,8,0.2259318639054573,0.0505585305511012,1.7788911296864929,1.7459587347942729,1.7403853215604543,1.7391724470991377,0.0397186825873552,0.0477178447438071,0.5120247349052817,0.3466144599817909,0.3862754856613062,1.96065859386424,3,2,0.3466144599817909,1.4772168908711438,2,0.3466144599817909,1.4772168908711438,3,0.0629648524020646,8.131913525910086,0.557630567882527,0.4022270386017919,0.4802277818447061,2.039791079382752,3,2,0.4022270386017919,1.386357739203569,2,0.4022270386017919,1.386357739203569,3,0.086540978879079,6.443543568668048,0.5629208757244308,0.412718868450543,0.4965551246856915,2.071744208576553,3,2,0.412718868450543,1.3639329789737655,2,0.412718868450543,1.3639329789737655,3,0.0966351281068882,5.825219945916386,0.7738347079995963,4.421544929176025,7.055543312731746,1.923036061826171,0.9247848632824196,0.2649735693624276,0.0505585305511012,0.2036484441259639,0.194451839204652,0.0757944635948511,0.0579417296998225,0.0505585305511012,0.1732050521981543,0.0874273785801422,0.2649735693624276,0.0956474368088488,0.7946414888404583,0.7162632480144367,1.0,1.374237404960049,0.4948344129526538,0.8125,0.0629648524020646,0.086540978879079,0.0966351281068882,,,,,,,,,,
