hmm_id,source,cohort,K,bank_index,alpha_t,self_bias,alpha_e,gen_seed,vocab_size,min_stationary_prob,min_symbol_prob,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,bayes_gap_1_to_H,context_gain_area,pred_h4_m1_sv1,pred_h4_m1_sv2,pred_h4_m1_signal,pred_h4_m1_effective_rank,pred_h4_m1_numerical_rank,pred_h4_m1_r90,pred_h4_m1_sigma90,pred_h4_m1_kappa90,pred_h4_m1_r95,pred_h4_m1_sigma95,pred_h4_m1_kappa95,pred_h4_m1_r99,pred_h4_m1_sigma99,pred_h4_m1_kappa99,pred_h4_m2_sv1,pred_h4_m2_sv2,pred_h4_m2_signal,pred_h4_m2_effective_rank,pred_h4_m2_numerical_rank,pred_h4_m2_r90,pred_h4_m2_sigma90,pred_h4_m2_kappa90,pred_h4_m2_r95,pred_h4_m2_sigma95,pred_h4_m2_kappa95,pred_h4_m2_r99,pred_h4_m2_sigma99,pred_h4_m2_kappa99,lambda2_abs,tau_hidden,tau_observed_proxy,pred_h4_m1_sv3,pred_h4_m2_sv3,pred_h4_m1_sv4,pred_h4_m2_sv4,pred_h4_m1_sv5,pred_h4_m2_sv5,symbol_entropy,symbol_entropy_normalized,max_symbol_prob,min_symbol_prob_recomputed,marginal_l2_from_uniform,symbol_prob_0,symbol_prob_1,symbol_prob_2,symbol_prob_3,symbol_prob_4,symbol_prob_5,symbol_prob_6,symbol_prob_7
confirm_K3_i000955,bank,independent_confirmatory64,3,955,1.0,0.0,0.5,2027335891,8,0.2079528976478543,0.0476697435688538,1.929002649536084,1.9266506092465328,1.926336952670952,1.9262905338135043,0.0027121157225793,0.0031186100130553,0.1627123787888837,0.0691507435418079,0.031257143543522,1.5339551242468563,2,2,0.0691507435418079,2.3530098225264835,2,0.0691507435418079,2.3530098225264835,2,0.0691507435418079,2.3530098225264835,0.1748147862808375,0.0759613909856146,0.0363303424228843,1.5491629734661003,2,2,0.0759613909856146,2.3013636797928494,2,0.0759613909856146,2.3013636797928494,2,0.0759613909856146,2.3013636797928494,0.3780912176697504,1.6079528516273214,2.411420512508726,,,,,,,1.9429602827884875,0.9343663882077232,0.2710477691216664,0.0476697435688538,0.1897655178643673,0.0476697435688538,0.120739875453382,0.2710477691216664,0.0978281987957296,0.0487448197063842,0.1133413415247723,0.1314436446982038,0.1691846071310076
confirm_K3_i000956,bank,independent_confirmatory64,3,956,1.0,0.0,2.0,2027336900,8,0.21296951881551,0.0742549286274713,2.029211881286556,2.0287453370829702,2.0287032520891515,2.0286785483869885,0.0005333328995673,0.0006248252977121,0.0412150229752927,0.0260315190586145,0.0023763181033529,1.818049955125856,2,2,0.0260315190586145,1.583273833635675,2,0.0260315190586145,1.583273833635675,2,0.0260315190586145,1.583273833635675,0.0448797446102989,0.0378579642315655,0.0034474169320441,1.9716669259944737,2,2,0.0378579642315655,1.1854769669014231,2,0.0378579642315655,1.1854769669014231,2,0.0378579642315655,1.1854769669014231,0.5295494137198076,2.1256217531938986,2.410071845751204,,,,,,,2.0298705606783307,0.9761613971790426,0.1949223024839743,0.0742549286274713,0.1126835330109006,0.1766524999920528,0.1309689398279017,0.0892002405298076,0.089919581352786,0.1219853853931107,0.1949223024839743,0.0742549286274713,0.1220961217928954
confirm_K3_i000958,bank,independent_confirmatory64,3,958,1.0,2.0,0.5,2027338918,8,0.1358025191965684,0.0559364225364493,2.007429744169964,2.007053594738071,2.007004205841549,2.0069968504277265,0.0004328937422375,0.0004969934664047,0.1023205961642953,0.0525765490289965,0.0132337979072152,1.669410816820283,2,2,0.0525765490289965,1.946126135206486,2,0.0525765490289965,1.946126135206486,2,0.0525765490289965,1.946126135206486,0.1044701549967945,0.0567137768657338,0.0141304657714305,1.7098251086923089,2,2,0.0567137768657338,1.8420595624255596,2,0.0567137768657338,1.8420595624255596,2,0.0567137768657338,1.8420595624255596,0.371007038449496,1.5898429094261124,1.6868301562032717,,,,,,,2.01344717687829,0.9682634190580642,0.2116609546930809,0.0559364225364493,0.1276351929489679,0.0559364225364493,0.2116609546930809,0.1481437294008206,0.1170790812175067,0.151629464370219,0.1347808310876714,0.1006621017543221,0.0801074149399298
confirm_K3_i000959,bank,independent_confirmatory64,3,959,1.0,2.0,2.0,2027339927,8,0.2044039309843364,0.057867833792249,1.998175877305972,1.9967314754025456,1.9964926946016048,1.9964511828158351,0.0017246944901365,0.0020464988626169,0.1458884231269832,0.0080643895574557,0.021348466381412,1.020907094256318,2,1,0.1458884231269832,1.0,1,0.1458884231269832,1.0,1,0.1458884231269832,1.0,0.1569876052773339,0.0102080241983111,0.0247493119687453,1.027607288862623,2,1,0.1569876052773339,1.0,1,0.1569876052773339,1.0,1,0.1569876052773339,1.0,0.6325444963703704,2.7214179407363908,3.115343038367119,,,,,,,2.0072147275849668,0.9652662444953743,0.1849169355070399,0.057867833792249,0.1305871578580704,0.057867833792249,0.1771697159888128,0.1490262368857776,0.1589165681795088,0.1849169355070399,0.0929116054454388,0.0675688518527647,0.1116222523484081
confirm_K3_i000960,bank,independent_confirmatory64,3,960,1.0,8.0,0.1,2027340936,8,0.23400520918808,0.0030378334933242,1.3729737920342815,1.3399958618555623,1.3343429298948395,1.333079044965231,0.0398947470690507,0.0480754488889907,0.6739318131634403,0.5504915058629269,0.7572249868209951,1.9602899328739352,2,2,0.5504915058629269,1.2242365340533523,2,0.5504915058629269,1.2242365340533523,2,0.5504915058629269,1.2242365340533523,0.7198513276832347,0.554461587201447,0.8256135856492635,1.9351815621022888,2,2,0.554461587201447,1.2982889063903686,2,0.554461587201447,1.2982889063903686,2,0.554461587201447,1.2982889063903686,0.8467212286155681,6.52406064432721,8.806450606984946,,,,,,,1.672957956016507,0.8045227155869172,0.31703324905232,0.0030378334933242,0.2993778520844455,0.0800387356576646,0.0194859947940845,0.0030378334933242,0.2195878286788029,0.1878152469691271,0.31703324905232,0.1530731172923832,0.0199279940622933
confirm_K3_i000961,bank,independent_confirmatory64,3,961,1.0,8.0,0.5,2027341945,8,0.2866924940520734,0.0279210056064526,1.7882478175865624,1.769659842583394,1.7633200121333783,1.7608463968214694,0.027401420765093,0.0386884818389268,0.3357082374414074,0.2736139779348238,0.1875646296073346,1.9594455733070453,2,2,0.2736139779348238,1.2269411086935578,2,0.2736139779348238,1.2269411086935578,2,0.2736139779348238,1.2269411086935578,0.384565674186122,0.3127970086631848,0.245732726390863,1.9586594392370484,2,2,0.3127970086631848,1.2294416619572497,2,0.3127970086631848,1.2294416619572497,2,0.3127970086631848,1.2294416619572497,0.7978279863195038,4.946283027978127,5.440556362261972,,,,,,,1.85261262588847,0.8909183493525255,0.3109950333553093,0.0279210056064526,0.247648875116806,0.1073493392453205,0.0717054530873197,0.2022422847803668,0.0589324473919803,0.0691743201562636,0.0279210056064526,0.3109950333553093,0.1516801163769869
confirm_K3_i000962,bank,independent_confirmatory64,3,962,1.0,8.0,2.0,2027342954,8,0.0361057650729659,0.0938089072952728,1.9974961816305132,1.9968592887017995,1.9965138878725903,1.99625841484296,0.0012377667875533,0.002094113676023,0.0733558322517302,0.0304412208713473,0.0063077460534821,1.517873988409602,2,2,0.0304412208713473,2.409753293461894,2,0.0304412208713473,2.409753293461894,2,0.0304412208713473,2.409753293461894,0.0891215558167967,0.0421730763077811,0.0097212200764683,1.6093788699966505,2,2,0.0421730763077811,2.113233456492084,2,0.0421730763077811,2.113233456492084,2,0.0421730763077811,2.113233456492084,0.9113580005755056,11.281333978164657,6.975489226625445,,,,,,,1.9993137959111185,0.9614666995139534,0.2687285180646933,0.0938089072952728,0.1576015515715935,0.2687285180646933,0.0939356012004977,0.117957450999029,0.0997179279079951,0.1305654100127749,0.0940426923306571,0.1012434921890797,0.0938089072952728
confirm_K3_i000963,bank,independent_confirmatory64,3,963,5.0,0.0,0.1,2027343963,8,0.273501471879161,0.0002730776065779,1.1056180157048168,1.1053676990225156,1.105342976325067,1.1053403692546226,0.0002776464501941,0.0003075832885315,0.0491545968061148,0.0229347437059184,0.0029421768560278,1.5992560284037278,2,2,0.0229347437059184,2.143237240250053,2,0.0229347437059184,2.143237240250053,2,0.0229347437059184,2.143237240250053,0.0528573507463495,0.0263647558455584,0.0034889998787185,1.647613539171779,2,2,0.0263647558455584,2.004848861714539,2,0.0263647558455584,2.004848861714539,2,0.0263647558455584,2.004848861714539,0.2281889494105842,1.2956539029032057,1.1161256761781746,,,,,,,1.106791435536803,0.5322541717824408,0.6479933429639045,0.0002730776065779,0.5758106268970417,0.1172163164387921,0.0002730776065779,0.0787147384105125,0.0009085545471252,0.1262276755634925,0.6479933429639045,0.0005196339362586,0.0281466605333364
confirm_K3_i000964,bank,independent_confirmatory64,3,964,5.0,0.0,0.5,2027344972,8,0.3117252314683909,0.0737933988503737,2.0207434259596844,2.0206835595544423,2.020680399027434,2.020680231795365,6.319416431921354e-05,6.66891554650384e-05,0.0506633895654458,0.0069576472505409,0.002615187897523,1.0965675114521574,2,1,0.0506633895654458,1.0,1,0.0506633895654458,1.0,2,0.0069576472505409,7.281684129862597,0.0519007833657267,0.0069810414657431,0.0027424262539225,1.093333802271837,2,1,0.0519007833657267,1.0,1,0.0519007833657267,1.0,2,0.0069810414657431,7.434533030696179,0.251932461110197,1.3367776945435792,1.2977451323471507,,,,,,,2.0219763232527184,0.9723650714505322,0.1897956925733503,0.0737933988503737,0.120488503362691,0.1430558231047102,0.1389127485736442,0.1836551789541722,0.0855654588716853,0.1897956925733503,0.0737933988503737,0.0861425747791778,0.099079124292886
confirm_K3_i000967,bank,independent_confirmatory64,3,967,5.0,2.0,0.5,2027347999,8,0.2627728980252188,0.0265758936957608,1.909223497003362,1.908819556747944,1.9088073670722696,1.908806978295016,0.0004165187083462,0.0004294859385283,0.1375096775449346,0.0748906851678877,0.0245175261434275,1.712189511466765,2,2,0.0748906851678877,1.8361385963644143,2,0.0748906851678877,1.8361385963644143,2,0.0748906851678877,1.8361385963644143,0.1397595034741536,0.0759168488280386,0.0252960867473212,1.710265679052266,2,2,0.0759168488280386,1.8409550136983,2,0.0759168488280386,1.8409550136983,2,0.0759168488280386,1.8409550136983,0.2634109609815324,1.3576091239866093,1.648876175096495,,,,,,,1.921224319032607,0.9239135991678727,0.2218585624427866,0.0265758936957608,0.1882664812515742,0.1204044647292532,0.2218585624427866,0.0461514610233212,0.0265758936957608,0.172090751916531,0.135709504390598,0.1995750180092207,0.0776343437925283
confirm_K3_i000968,bank,independent_confirmatory64,3,968,5.0,2.0,2.0,2027349008,8,0.2297554925206271,0.0672144669401369,2.026014075714935,2.025625389770142,2.025588369767827,2.025584835115984,0.0004292405989514,0.000473329904953,0.0945730429229443,0.0205391337461124,0.0093659164627457,1.201593095931676,2,1,0.0945730429229443,1.0,1,0.0945730429229443,1.0,2,0.0205391337461124,4.604529289890066,0.0989265523042334,0.0208278076671836,0.0102202603230234,1.1920061232252313,2,1,0.0989265523042334,1.0,1,0.0989265523042334,1.0,2,0.0208278076671836,4.749734292011071,0.3853601480026207,1.626969023811791,2.1642399748193006,,,,,,,2.030258090227544,0.9763477594986584,0.1933568654092849,0.0672144669401369,0.1110842180409724,0.170164149229178,0.099166225418465,0.1070362772651224,0.0672144669401369,0.1409857496485693,0.0929745875818392,0.1933568654092849,0.1291016785074041
confirm_K3_i000970,bank,independent_confirmatory64,3,970,5.0,8.0,0.5,2027351026,8,0.2075056762132753,0.0430928190127791,1.9321218026770064,1.928113422682468,1.9276119452786271,1.927549579972654,0.0045722227043523,0.0051984307201391,0.2702041053314455,0.0751453306251152,0.0786570792527248,1.294656807879072,2,1,0.2702041053314455,1.0,2,0.0751453306251152,3.595753762525031,2,0.0751453306251152,3.595753762525031,0.2856864147532095,0.0767649269634124,0.0875095815862408,1.2797978328831976,2,1,0.2856864147532095,1.0,2,0.0767649269634124,3.72157476147112,2,0.0767649269634124,3.72157476147112,0.5470832517593559,2.2079112858698684,3.2503896528800835,,,,,,,1.967008869584507,0.9459313138447248,0.2051107796051358,0.0430928190127791,0.1650101661486866,0.2051107796051358,0.1888957839732314,0.0694206993397628,0.0430928190127791,0.1007126844030359,0.1928817138968735,0.1153792492827693,0.0845062704864118
confirm_K3_i000971,bank,independent_confirmatory64,3,971,5.0,8.0,2.0,2027352035,8,0.2448305058937891,0.0728929012593068,2.03867245764751,2.0382519699644144,2.038167521246847,2.038150854975341,0.000521602672169,0.0006393839327483,0.0625804899572214,0.0360672704327955,0.0052171657197583,1.753491382687449,2,2,0.0360672704327955,1.7351046865004145,2,0.0360672704327955,1.7351046865004145,2,0.0360672704327955,1.7351046865004145,0.0687273986547977,0.0394404980685515,0.0062790082137509,1.75038735747083,2,2,0.0394404980685515,1.7425590958649293,2,0.0394404980685515,1.7425590958649293,2,0.0394404980685515,1.7425590958649293,0.4621713913579371,1.859328388136234,2.80238118148848,,,,,,,2.0406971863414403,0.981367903563619,0.1743833398269165,0.0728929012593068,0.0959978410996318,0.1466538011784156,0.1488420840138187,0.13698995996216,0.0979933390916969,0.0814062248628351,0.1743833398269165,0.0728929012593068,0.1408383498048502
confirm_K3_i000972,bank,independent_confirmatory64,3,972,0.2,0.0,0.1,2027353061,8,0.1195221911139307,7.518289608946649e-05,1.1357600916531765,1.0869935965160953,1.0625202646167369,1.0485637722637458,0.0871963193894307,0.1395826359947714,0.5444829655143734,0.1841158726674605,0.3303603543034268,1.3920572078793243,2,2,0.1841158726674605,2.9572842233857104,2,0.1841158726674605,2.9572842233857104,2,0.1841158726674605,2.9572842233857104,0.6925340977836948,0.2891909321492483,0.5632348718304273,1.522068832066468,2,2,0.2891909321492483,2.3947296432734806,2,0.2891909321492483,2.3947296432734806,2,0.2891909321492483,2.3947296432734806,0.9571515659990042,23.338075785377825,46.85656711983824,,,,,,,1.2121508920619248,0.5829213602622908,0.3835412142709936,7.51828960894665e-05,0.4437592385957584,7.51828960894665e-05,0.3835412142709936,0.2577806577228183,0.0232082168737616,0.0033486622615835,0.0005675773388893,0.0031379306415864,0.3283405579942778
confirm_K3_i000973,bank,independent_confirmatory64,3,973,0.2,0.0,0.5,2027354070,8,0.0169739463094686,0.0034573576790726,1.4675711797156517,1.4375980421618384,1.422623997119952,1.4151012079860412,0.0524699717296104,0.0824895950393183,0.4673260449447268,0.003234268627556,0.218404092777236,1.0005244202490025,2,1,0.4673260449447268,1.0,1,0.4673260449447268,1.0,1,0.4673260449447268,1.0,0.5800582763586191,0.0036621447176549,0.3364810152760651,1.000443719922605,2,1,0.5800582763586191,1.0,1,0.5800582763586191,1.0,1,0.5800582763586191,1.0,0.9285390840934628,13.993663351696862,24.84821901349198,,,,,,,1.5235482764863717,0.7326718476806052,0.3991039820302006,0.0034573576790726,0.3828691382136506,0.0151053014191473,0.0959543915484285,0.0510174001246473,0.0199040677376968,0.1254001220955122,0.0034573576790726,0.2900573773652943,0.3991039820302006
confirm_K3_i000974,bank,independent_confirmatory64,3,974,0.2,0.0,2.0,2027355079,8,0.1284870903696792,0.0656623828935639,1.9966067478942835,1.9903621873772208,1.986071287154714,1.98295317979066,0.0136535681036233,0.0241806830542381,0.2032194134741949,0.010134273511554,0.0414008335124027,1.017511496849138,2,1,0.2032194134741949,1.0,1,0.2032194134741949,1.0,1,0.2032194134741949,1.0,0.2674823301726348,0.0138274202334208,0.071737994504894,1.0186311072668937,2,1,0.2674823301726348,1.0,1,0.2674823301726348,1.0,1,0.2674823301726348,1.0,0.9330043172883632,14.92633494465913,22.352649576473222,,,,,,,2.0042057002570246,0.9638192082274006,0.1960062458408937,0.0656623828935639,0.1365362527582751,0.1634377661742876,0.1960062458408937,0.0656623828935639,0.1806709376453332,0.080746164975198,0.0822432502238167,0.1433651073590514,0.0878681448878552
confirm_K3_i000975,bank,independent_confirmatory64,3,975,0.2,2.0,0.1,2027356088,8,0.0701171640628798,0.0002811509125326,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.1216932637824357,0.1814717652922663,0.7405522623032283,0.5966874127816081,0.9044535217744388,1.9549248011980347,2,2,0.5966874127816081,1.241105889683441,2,0.5966874127816081,1.241105889683441,2,0.5966874127816081,1.241105889683441,0.8086381018872958,0.781436586391234,1.264538718374673,1.998830191805024,2,2,0.781436586391234,1.0348096262317097,2,0.781436586391234,1.0348096262317097,2,0.781436586391234,1.0348096262317097,0.9739113495856434,38.330844413849,44.56601604921794,,,,,,,1.2543080844831005,0.6031946844102346,0.4522882288163538,0.0002811509125326,0.4719057090752405,0.0002811509125326,0.0404225334056296,0.0026098564671002,0.3622155611778371,0.0014011405155177,0.4522882288163538,0.0841328413797563,0.0566486873252724
confirm_K3_i000976,bank,independent_confirmatory64,3,976,0.2,2.0,0.5,2027357097,8,0.0180662856337398,0.0132773241567684,1.8139800526733203,1.807884503543996,1.8048127492360533,1.8033739041174488,0.0106061485558717,0.0165555931010235,0.2387696395297451,0.0653829183831713,0.0612858667774648,1.287885599844171,2,1,0.2387696395297451,1.0,2,0.0653829183831713,3.651865738547412,2,0.0653829183831713,3.651865738547412,0.2983300933830741,0.1282195171862718,0.1054410892054343,1.5416293327974226,2,2,0.1282195171862718,2.326713591891575,2,0.1282195171862718,2.326713591891575,2,0.1282195171862718,2.326713591891575,0.8188921340740861,5.521571329260055,8.609385506072988,,,,,,,1.8274530808582956,0.8788191657371737,0.3448153245619956,0.0132773241567684,0.2637383964218711,0.3448153245619956,0.0888823469264992,0.0715047675984188,0.1234004537394569,0.0676048494002999,0.1298709142298635,0.0132773241567684,0.1606440193866974
confirm_K3_i000978,bank,independent_confirmatory64,3,978,0.2,8.0,0.1,2027359115,8,0.2323893587477339,0.0002362157359131,0.6692344336660808,0.6246578161583107,0.622859212200193,0.6221752966478636,0.0470591370182171,0.0502255720809936,0.8758283760349619,0.0375796884129918,0.7684875772492561,1.0135023324494326,2,1,0.8758283760349619,1.0,1,0.8758283760349619,1.0,1,0.8758283760349619,1.0,0.9096686421697526,0.0980735793016177,0.8371154655039922,1.0647511541335828,2,1,0.9096686421697526,1.0,1,0.9096686421697526,1.0,2,0.0980735793016177,9.275369050946294,0.9689576387931318,32.21404432916486,35.153038846908686,,,,,,,1.0794638351869843,0.5191123739477479,0.5296734623683722,0.0002362157359131,0.5321289593612367,0.048493633558433,0.5296734623683722,0.3480185325482096,0.0002362157359131,0.000960601798365,0.0078878116724476,0.0008961941619828,0.0638335481562765
confirm_K3_i000979,bank,independent_confirmatory64,3,979,0.2,8.0,0.5,2027360124,8,0.0343327680687157,0.0023676265925471,1.483904271541402,1.4601653331033084,1.448276051190922,1.4424561130024376,0.0414481585389643,0.0649773168283196,0.3550237551431573,0.2629363309114548,0.1951773808291266,1.9155776980297363,2,2,0.2629363309114548,1.350227083159206,2,0.2629363309114548,1.350227083159206,2,0.2629363309114548,1.350227083159206,0.4946672933374578,0.3832811929789214,0.3916002039891517,1.937956669296952,2,2,0.3832811929789214,1.2906119642678688,2,0.3832811929789214,1.2906119642678688,2,0.3832811929789214,1.2906119642678688,0.9337378286678544,15.091567026794248,14.440097906931973,,,,,,,1.5177141402820382,0.7298662212239844,0.4286964454581902,0.0023676265925471,0.3850401324482643,0.1968760490089934,0.0340313927036635,0.4286964454581902,0.0318254336174176,0.0097181853882832,0.0023676265925471,0.1008483325678313,0.1956365346630736
confirm_K3_i000980,bank,independent_confirmatory64,3,980,0.2,8.0,2.0,2027361133,8,0.0279032576348334,0.0491509386683802,1.9748925535243025,1.9733280542389813,1.9715977675331104,1.9697810404458256,0.0051115130784769,0.0104752539589176,0.0995463797156965,0.0606722071089393,0.0135905984299716,1.79339406906954,2,2,0.0606722071089393,1.6407245501545222,2,0.0606722071089393,1.6407245501545222,2,0.0606722071089393,1.6407245501545222,0.147663086624111,0.0959659501179078,0.0310138507333924,1.8372228108019024,2,2,0.0959659501179078,1.5387029091327278,2,0.0959659501179078,1.5387029091327278,2,0.0959659501179078,1.5387029091327278,0.999330749636568,1494.2091250754277,96.74690883935996,,,,,,,1.9762912971023887,0.950395217893878,0.2131361898041898,0.0491509386683802,0.1587882048695307,0.2131361898041898,0.1301083769489226,0.1296490020572781,0.1279407841627628,0.2026057058678975,0.0604537081995351,0.0869552942910336,0.0491509386683802
confirm_K3_i000981,bank,independent_confirmatory64,3,981,1.0,0.0,0.1,2027362142,8,0.1005727351906042,2.5167522210606515e-05,1.5357520283657202,1.535046917067403,1.5349926876987974,1.534988720769821,0.0007633075958992,0.0008254708224577,0.1401797933519291,0.0095117170401315,0.019740847225241,1.029686000443254,2,1,0.1401797933519291,1.0,1,0.1401797933519291,1.0,1,0.1401797933519291,1.0,0.1462189965429836,0.0095275796890401,0.021470769724768,1.0277053303700288,2,1,0.1462189965429836,1.0,1,0.1462189965429836,1.0,1,0.1462189965429836,1.0,0.2400793005311671,1.3159267811746371,1.2851370420929982,,,,,,,1.544108338358293,0.742559147448269,0.3359258922157324,2.5167522210606515e-05,0.3547440611571572,0.1333035917229703,0.3086437951539792,0.1523553194903383,2.5167522210606515e-05,0.0260507129324171,0.3359258922157324,0.0296217903647373,0.0140737305976145
confirm_K3_i000982,bank,independent_confirmatory64,3,982,1.0,0.0,0.5,2027363151,8,0.2525761783146733,0.0485551143936142,1.913844916697852,1.9132361107708031,1.9131813456322064,1.913176454965248,0.0006684617326042,0.0007330082051182,0.1174347215983713,0.0304128810875284,0.0147158571729311,1.2645899608687352,2,1,0.1174347215983713,1.0,2,0.0304128810875284,3.8613481327334136,2,0.0304128810875284,3.8613481327334136,0.1223099872437753,0.0311266326706783,0.0159286002409878,1.2576353800687514,2,1,0.1223099872437753,1.0,2,0.0311266326706783,3.929432024910064,2,0.0311266326706783,3.929432024910064,0.3724424891604704,1.5934794544363382,2.151787509846885,,,,,,,1.9212319785769925,0.9239172826301062,0.2666057398583729,0.0485551143936142,0.2063137452742559,0.0762670513949876,0.2087128098693742,0.2666057398583729,0.070249273549361,0.0755111221649187,0.157310219788623,0.0485551143936142,0.0967886689807481
confirm_K3_i000983,bank,independent_confirmatory64,3,983,1.0,0.0,2.0,2027364160,8,0.2702363337520103,0.0443535390833681,1.9356847984310972,1.9356713639953584,1.9356711382625809,1.9356711354372127,1.366299388472214e-05,1.3894377398182556e-05,0.0302935327519566,0.0075236074824691,0.0009743027961441,1.2481976599296294,2,1,0.0302935327519566,1.0,2,0.0075236074824691,4.026463743961116,2,0.0075236074824691,4.026463743961116,0.0306841101938375,0.0077827117313537,0.0010020852202809,1.2563227499790404,2,1,0.0306841101938375,1.0,2,0.0077827117313537,3.942598833543103,2,0.0077827117313537,3.942598833543103,0.1147531476924486,1.1296284165183128,1.2641979006841366,,,,,,,1.9361557614364944,0.9310941051376752,0.2717005879059669,0.0443535390833681,0.1975329104268606,0.0874935320606312,0.0443535390833681,0.2717005879059669,0.1980876215472064,0.1192594867838792,0.1151793807779278,0.0963160344012716,0.0676098174397485
confirm_K3_i000984,bank,independent_confirmatory64,3,984,1.0,2.0,0.1,2027365169,8,0.3040323764286046,0.0003384799219342,1.1668160273762869,1.1664567874867613,1.1664461337870888,1.1664458439201346,0.0003701834561522,0.0003814168897331,0.162747454733877,0.0223234288373026,0.0269850694974094,1.0963777199244429,2,1,0.162747454733877,1.0,1,0.162747454733877,1.0,2,0.0223234288373026,7.290432662473647,0.1648490091606223,0.0231556623284345,0.0277113805191074,1.1002024551605387,2,1,0.1648490091606223,1.0,1,0.1648490091606223,1.0,2,0.0231556623284345,7.119166224763615,0.1797045343872697,1.2190729339860935,1.4343107295036115,,,,,,,1.180231927104511,0.5675715827775009,0.5074014725788509,0.0003384799219342,0.4942046167319562,0.5074014725788509,0.3043658639004847,0.0003384799219342,0.033898543344187,0.0198123396420299,0.0009761033926738,0.1326663855291935,0.0005408116906458
confirm_K3_i000985,bank,independent_confirmatory64,3,985,1.0,2.0,0.5,2027366178,8,0.1669902974357694,0.0284393394313377,1.942750601911708,1.9355081473008229,1.9334107814584225,1.932801671553024,0.0099489303586834,0.0132645160118802,0.2559765586673542,0.0396907968630856,0.0670993579428081,1.1177105667862508,2,1,0.2559765586673542,1.0,1,0.2559765586673542,1.0,2,0.0396907968630856,6.44926730875048,0.2912145341277986,0.0415953347208096,0.0865360767578069,1.1029786590320407,2,1,0.2912145341277986,1.0,1,0.2912145341277986,1.0,2,0.0415953347208096,7.001134528245722,0.6841999202629092,3.16656031509719,4.667559234962592,,,,,,,1.9674874608096369,0.9461614675737609,0.212405182167839,0.0284393394313377,0.1566488920072705,0.1706059313136196,0.1558019639552707,0.1343724271359982,0.0666451150442197,0.0284393394313377,0.212405182167839,0.1369191849443967,0.094810856007318
confirm_K3_i000986,bank,independent_confirmatory64,3,986,1.0,2.0,2.0,2027367187,8,0.0237912248915456,0.0266050387150277,1.802729842072297,1.8016294404014583,1.8011431559929725,1.8009287363166495,0.0018011057556475,0.0027162295167795,0.099911909360905,0.0026633560695515,0.0099894830976949,1.0058752912384936,2,1,0.099911909360905,1.0,1,0.099911909360905,1.0,1,0.099911909360905,1.0,0.1199517813941569,0.003309781768315,0.0143993845149854,1.0062431318175438,2,1,0.1199517813941569,1.0,1,0.1199517813941569,1.0,1,0.1199517813941569,1.0,0.6979639518646913,3.310863078012501,5.559184108438251,,,,,,,1.805170797764506,0.8681036526308089,0.3668976945090624,0.0266050387150277,0.285669715120267,0.1277433748423894,0.0919354961920731,0.0266050387150277,0.1052553136294398,0.3668976945090624,0.1711991880928552,0.0508809624028067,0.0594829316163455
confirm_K3_i000988,bank,independent_confirmatory64,3,988,1.0,8.0,0.5,2027369205,8,0.2129682962222853,0.0138936343614098,1.7587816298896326,1.7371346682396882,1.731095578589791,1.729284274541078,0.0294973553485546,0.039159053095878,0.369618767912079,0.244461820884262,0.1963796154628923,1.848690452737292,2,2,0.244461820884262,1.511969298825894,2,0.244461820884262,1.511969298825894,2,0.244461820884262,1.511969298825894,0.4247264529119017,0.290968886538769,0.2650554527367369,1.8709162814397184,2,2,0.290968886538769,1.4596971448193332,2,0.290968886538769,1.4596971448193332,2,0.290968886538769,1.4596971448193332,0.7062949084835957,3.404775841089384,5.53478359573387,,,,,,,1.8221825282031627,0.8762845656777389,0.2869082912478843,0.0138936343614098,0.2458752720989325,0.1670482629865749,0.1758685640768736,0.0138936343614098,0.0766943340976894,0.1831989472310478,0.2869082912478843,0.0514481822835125,0.0449397837150073
confirm_K3_i000989,bank,independent_confirmatory64,3,989,1.0,8.0,2.0,2027370214,8,0.12765465890649,0.0925658101226309,2.0436396314468444,2.040795297185489,2.0395228934390355,2.038954378109952,0.0046852533368926,0.0070946877415134,0.1467306830142737,0.026830047598447,0.0222497447919702,1.1535330515838884,2,1,0.1467306830142737,1.0,1,0.1467306830142737,1.0,2,0.026830047598447,5.468893876385327,0.1762578270260544,0.0369036050567091,0.032428697654128,1.1903370722990247,2,1,0.1762578270260544,1.0,1,0.1762578270260544,1.0,2,0.0369036050567091,4.776168256602632,0.742075826904915,3.877108485024958,6.836198551350578,,,,,,,2.049926907619564,0.9858064612691976,0.2045730308172053,0.0925658101226309,0.0909460521671905,0.1048994359943448,0.1347426034203849,0.1139206118477566,0.1111440538528931,0.0925658101226309,0.1203983888616317,0.2045730308172053,0.1177560650831525
