generator_family,K,mean_transition_self_probability_mean,mean_transition_self_probability_std,mean_transition_self_probability_min,mean_transition_self_probability_max,stationary_transition_entropy_mean,stationary_transition_entropy_std,stationary_transition_entropy_min,stationary_transition_entropy_max,transition_density_gt_0p01_mean,transition_density_gt_0p01_std,transition_density_gt_0p01_min,transition_density_gt_0p01_max,stationary_emission_entropy_mean,stationary_emission_entropy_std,stationary_emission_entropy_min,stationary_emission_entropy_max,mean_state_max_emission_probability_mean,mean_state_max_emission_probability_std,mean_state_max_emission_probability_min,mean_state_max_emission_probability_max,emission_density_gt_0p01_mean,emission_density_gt_0p01_std,emission_density_gt_0p01_min,emission_density_gt_0p01_max,context_gain_area_mean,context_gain_area_std,context_gain_area_min,context_gain_area_max,tau_observed_proxy_mean,tau_observed_proxy_std,tau_observed_proxy_min,tau_observed_proxy_max,symbol_entropy_mean,symbol_entropy_std,symbol_entropy_min,symbol_entropy_max
ring_sparse_specialized,3,0.2044371862114952,0.1242566354801607,0.0626409846910422,0.3124884209171045,0.8886410519571077,0.1120020211777159,0.7840081473925613,0.9914017375065384,1.0,0.0,1.0,1.0,1.2927013973637818,0.1825699225698963,1.077751572364279,1.4894932747038667,0.5244204371027067,0.0709587804467382,0.442876340901546,0.5863498617071897,0.9791666666666666,0.0416666666666667,0.9166666666666666,1.0,0.0054941596700177,0.0046448173713407,0.0013100736744524,0.0109066021129111,2.5060815735967155,0.6490818039918541,1.864131077442429,3.0709088950789742,1.8642298495907723,0.0623005305802244,1.7862964098000953,1.927602259291324
ring_sparse_specialized,4,0.1922794058222361,0.1004865252327,0.1006496293069595,0.3093753300970863,0.9944039808520688,0.1691770706461316,0.788359301955493,1.172779384473205,0.984375,0.03125,0.9375,1.0,1.345949519941836,0.1192583729331084,1.213371341641029,1.4916049813513206,0.5415698078974263,0.0711594333207554,0.4636081092604028,0.6229080813524961,1.0,0.0,1.0,1.0,0.0193683884462691,0.0195477418522612,0.004251083887621,0.0472221436235131,3.464514895165873,1.1635613503340123,2.213413094699072,4.882275895337337,1.9927390199632335,0.0279263333104182,1.970757827455258,2.030586716046221
ring_sparse_specialized,5,0.2010972044288149,0.0926041050492537,0.0745229314543463,0.2951109792439418,1.0463625439946225,0.2042863275414936,0.8396228781344939,1.272150364007188,0.91,0.0757187779440036,0.8,0.96,1.2713745851708365,0.15869016621298,1.0631429335382554,1.4494841842489563,0.5317935148315747,0.0929397377973615,0.4048328370682189,0.6201982284747829,0.99375,0.0125,0.975,1.0,0.0373759697519192,0.029420175823828,0.0095350073165834,0.074524015758207,4.167396646354025,1.40716378453766,2.5944944781788126,5.760430513219232,1.9680238618265575,0.0177272242277807,1.9490070170415752,1.988516077102114
ring_sparse_specialized,6,0.1352623118969765,0.0665056784749241,0.0770969267736706,0.1977792890115875,1.0846683404959956,0.1625256869921713,0.9382302541878478,1.2763378777678218,0.9305555555555556,0.0661243373013226,0.8611111111111112,1.0,1.3158423201401064,0.1448912470788809,1.13378771741709,1.4563624450629868,0.4999224581186276,0.0813622796432239,0.4437625087813266,0.6175621905326275,0.9166666666666666,0.1666666666666667,0.6666666666666666,1.0,0.0413513222842436,0.0283624477269063,0.0108478383750545,0.0781231438892606,3.5630300102795225,0.8424619922861698,2.702953654680812,4.473263288588761,1.9894593371439004,0.0238868638172252,1.962960939711112,2.020768926812197
sticky_dense_logistic_normal,3,0.8189308366427555,0.0440464530111612,0.7827941640262398,0.8830993638081465,0.5631329748698897,0.1040792442633209,0.4161100342511472,0.6553311959511883,0.9722222222222222,0.0555555555555555,0.8888888888888888,1.0,1.7245219498143445,0.1521439558054557,1.526664313393005,1.850291447972892,0.3436135334608067,0.0802070021267167,0.2531567424930421,0.4245395214868874,0.9895833333333334,0.0208333333333333,0.9583333333333334,1.0,0.0175683580206453,0.0158895705401896,0.0028438080517352,0.0373967031471824,6.929236517321836,2.367645462034212,5.311021889998036,10.445228832246192,1.8752384417127936,0.1111259025581176,1.7109844307693791,1.9555218914037285
sticky_dense_logistic_normal,4,0.8492941445892117,0.023592847597526,0.8153511512499958,0.8682377742264056,0.5346389121554647,0.084672525634486,0.4684213084444697,0.6564977927868079,0.9375,0.0883883476483184,0.8125,1.0,1.6465400949204732,0.2046715849540623,1.3818925261195212,1.864093672667715,0.3726179640184054,0.0703493431217284,0.2887727825134558,0.4527646496509159,0.9453125,0.015625,0.9375,0.96875,0.0366874573997057,0.0279047307423943,0.0031186465953796,0.0689858629113537,9.708135870587288,3.5599509987905,6.808718178326706,14.882070746376984,1.851404862612342,0.1180691020736362,1.6758236718654729,1.9304131585381628
sticky_dense_logistic_normal,5,0.8265570159141176,0.0481679546000041,0.7966992269898651,0.898523783748538,0.6567392724151958,0.1429015242288581,0.443042358585682,0.7405737501349645,0.98,0.023094010767585,0.96,1.0,1.6941383381513526,0.240415999810895,1.3817659684803143,1.92598766136103,0.3621690214842106,0.1144118928345496,0.2240854052524438,0.4998367312153731,0.975,0.0499999999999999,0.9,1.0,0.0395134730057983,0.0407882415304904,0.0049245651359131,0.0962447277864586,10.561401332322616,3.859969808180926,8.241939798487493,16.334522291129357,1.9256872366984383,0.1088116880268629,1.7658846011310092,2.008801687218339
sticky_dense_logistic_normal,6,0.8253664204008548,0.0577831530446251,0.760336688986119,0.896693283021864,0.6867433684679072,0.1748144847352699,0.4507143866638419,0.863833463433455,0.9166666666666666,0.0878410461157883,0.8055555555555556,1.0,1.650557155482498,0.146789657788028,1.509528098853209,1.8431974768872224,0.3777749849399265,0.0735855302690495,0.2756216760595323,0.4385948628149556,0.9270833333333334,0.039892796156514,0.8958333333333334,0.9791666666666666,0.057808300840703,0.047229816031919,0.009091233599848,0.1224762053672781,10.881184048781396,5.845663760735507,6.384182045279652,19.44097223476679,1.949256264472338,0.0478494851872794,1.879365481140504,1.98571856665971
