status,hmm_id,architecture,dimension,seed,n_train,best_epoch,best_val_ce,final_batch_size,epochs_completed,parameter_count,device,test_ce_h1,test_ce_h2,test_ce_h3,test_ce_h4,result_file,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,shape_rmse,excess_ce_H,recovery_ratio
done,bank_K3_i000535,Transformer,128,1,1024,15,1.869709987193346,16,23,201224,cpu,1.912098243832588,1.8875916376709936,1.8624873533844948,1.8902864083647728,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000535/transformer/d128/n1024/seed1/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0176237901935765,0.0246854523166435,69.55350572863985
done,bank_K3_i000535,Transformer,128,2,1024,10,1.867805551737547,16,18,201224,cpu,1.8752503916621208,1.8581565618515012,1.864844635128975,1.8806777819991112,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000535/transformer/d128/n1024/seed2/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0140691980360217,0.0150768259509819,-17.306843591977263
done,bank_K3_i000535,Transformer,128,3,1024,17,1.8472552672028544,16,25,201224,cpu,1.9094788283109665,1.8842369243502617,1.861653909087181,1.8787414580583568,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000535/transformer/d128/n1024/seed3/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0176607936108396,0.0131405020102279,98.01522027354198
done,bank_K3_i000535,Transformer,128,4,1024,22,1.8411232084035876,16,30,201224,cpu,1.876919269561768,1.8652313947677608,1.8669365793466568,1.8517782986164093,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000535/transformer/d128/n1024/seed4/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0160202840362135,-0.0138226574317199,80.16944145997097
done,bank_K3_i000535,Transformer,128,5,1024,23,1.8594807982444763,16,31,201224,cpu,1.8566477969288824,1.8552116453647611,1.8890085518360136,1.8844843581318853,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000535/transformer/d128/n1024/seed5/DONE.json,1.865914553978806,1.8656205015312584,1.865602084406048,1.8656009560481293,0.0204384806968197,0.0188834020837562,-88.76513037866843
done,bank_K3_i000588,GRU,128,1,64,13,1.6291798949241638,16,21,101256,cpu,1.6658889576792717,1.6221575140953064,1.5509551018476486,1.6928019672632215,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n64/seed1/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0803976043673697,0.113000069531822,-83.15034079636803
done,bank_K3_i000588,GRU,128,2,64,19,1.5910368785262108,16,27,101256,cpu,1.6465951800346377,1.5954814180731771,1.6265671625733376,1.6308445557951927,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n64/seed2/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0194153026146512,0.051042658063793,48.66307386322208
done,bank_K3_i000588,GRU,128,3,64,28,1.5626196935772896,16,36,101256,cpu,1.6535000875592232,1.6710927113890648,1.5809368416666985,1.5985504388809204,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n64/seed3/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.046245651775371,0.0187485411495207,169.77224341964364
done,bank_K3_i000588,GRU,128,4,64,34,1.6069602482020855,16,42,101256,cpu,1.6493147537112236,1.6710843443870544,1.5808010622859,1.656911388039589,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n64/seed4/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0389103938249426,0.0771094903081892,-23.470534996787062
done,bank_K3_i000588,GRU,128,5,64,16,1.603393580764532,16,24,101256,cpu,1.6445609480142591,1.6099256575107574,1.6124030277132988,1.702463112771511,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n64/seed5/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0708288182652794,0.1226612150401114,-178.8943268271334
done,bank_K3_i000588,GRU,128,1,128,27,1.6156972646713257,16,35,101256,cpu,1.6199646070599556,1.568850688636303,1.5333369672298431,1.587466262280941,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n128/seed1/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0328340467628994,0.0076643645495413,100.40677298701128
done,bank_K3_i000588,GRU,128,2,128,28,1.6211442165076733,16,36,101256,cpu,1.578026860952377,1.6378807574510574,1.5757446810603142,1.586193934082985,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n128/seed2/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0266992353776321,0.0063920363515852,-25.23296073598066
done,bank_K3_i000588,GRU,128,3,128,30,1.5523663945496082,16,38,101256,cpu,1.6206119582057,1.5868236795067787,1.6188818588852882,1.5775260925292969,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n128/seed3/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0301042010252168,-0.0022758052021027,133.11794072395332
done,bank_K3_i000588,GRU,128,4,128,28,1.5850708559155464,16,36,101256,cpu,1.601384088397026,1.6160530596971512,1.5941731333732605,1.5978582948446274,project://predictive_profile_experiment_v2/sample_size_runs/bank_K3_i000588/gru/d128/n128/seed4/DONE.json,1.5801255645898418,1.5798156500843423,1.5798024172088625,1.5798018977313997,0.0094125856560595,0.0180563971132277,10.89327949537179
