hmm_id,K,pair_id,contrast,pair_role,n_train,h,method,alpha,beta,test_windows,observed_train_contexts,possible_contexts,unseen_test_context_rate,mean_train_count_for_test_context,median_train_count_for_test_context,mean_positive_train_count_for_test_context,empirical_effective_context_count,mean_backoff_weight
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,64,3,interpolated_backoff,1.0,5.0,19008,510,512,0.0006313131313131,57.06223695286195,48.0,57.09828384923141,398.0670270970127,0.1142098244705445
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,64,4,interpolated_backoff,1.0,5.0,18944,3557,4096,0.0314611486486486,8.309491131756756,6.0,8.579409199912797,2656.055218697936,0.4660800461495869
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,64,1,interpolated_backoff,1.0,20.0,19136,8,8,0.0,2719.423181438127,2483.0,2719.423181438127,7.408411843833477,0.0083095593885733
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,64,2,interpolated_backoff,1.0,20.0,19072,64,64,0.0,392.3403418624161,358.0,392.3403418624161,54.59249593044999,0.0615970595032467
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,64,3,interpolated_backoff,1.0,20.0,19008,510,512,0.0006313131313131,57.06223695286195,48.0,57.09828384923141,398.0670270970127,0.3155943228152049
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,64,4,interpolated_backoff,1.0,20.0,18944,3557,4096,0.0314611486486486,8.309491131756756,6.0,8.579409199912797,2656.055218697936,0.7443195820177958
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,additive,0.1,,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,additive,0.1,,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,additive,0.1,,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,additive,0.1,,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,0.1,1.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0002099648784443
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,0.1,1.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0016927805152285
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,0.1,1.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0138229155356777
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,0.1,1.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.1035381643509644
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,0.1,5.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0010486870613803
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,0.1,5.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0083723216385823
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,0.1,5.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0621187221180034
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,0.1,5.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.3143191670766514
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,0.1,20.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0041778180511301
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,0.1,20.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0322351489399779
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,0.1,20.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.1950008826005752
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,0.1,20.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.6060923655188407
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,additive,0.5,,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,additive,0.5,,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,additive,0.5,,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,additive,0.5,,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,0.5,1.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0002099648784443
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,0.5,1.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0016927805152285
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,0.5,1.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0138229155356777
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,0.5,1.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.1035381643509644
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,0.5,5.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0010486870613803
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,0.5,5.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0083723216385823
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,0.5,5.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0621187221180034
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,0.5,5.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.3143191670766514
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,0.5,20.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0041778180511301
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,0.5,20.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0322351489399779
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,0.5,20.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.1950008826005752
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,0.5,20.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.6060923655188407
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,additive,1.0,,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,additive,1.0,,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,additive,1.0,,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,additive,1.0,,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,1.0,1.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0002099648784443
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,1.0,1.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0016927805152285
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,1.0,1.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0138229155356777
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,1.0,1.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.1035381643509644
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,1.0,5.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0010486870613803
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,1.0,5.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0083723216385823
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,1.0,5.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.0621187221180034
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,1.0,5.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.3143191670766514
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,1,interpolated_backoff,1.0,20.0,19136,8,8,0.0,5442.287782190636,4922.0,5442.287782190636,7.405058904836203,0.0041778180511301
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,2,interpolated_backoff,1.0,20.0,19072,64,64,0.0,784.568687080537,723.0,784.568687080537,54.59888540984829,0.0322351489399779
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,3,interpolated_backoff,1.0,20.0,19008,512,512,0.0,114.02356902356902,97.0,114.02356902356902,400.4078991554493,0.1950008826005752
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,128,4,interpolated_backoff,1.0,20.0,18944,3854,4096,0.009448902027027,16.58620143581081,13.0,16.74441779909406,2812.2195559159186,0.6060923655188407
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,additive,0.1,,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,additive,0.1,,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,additive,0.1,,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,additive,0.1,,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,0.1,1.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0001046724411324
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,0.1,1.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.000839707323408
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,0.1,1.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.006752176574424
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,0.1,1.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.0536592479251945
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,0.1,5.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0005230823888311
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,0.1,5.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0041764465536296
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,0.1,5.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.0321286277481982
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,0.1,5.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.1940799436084875
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,0.1,20.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0020881479014197
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,0.1,20.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0163890186206847
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,0.1,20.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.1115000762580473
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,0.1,20.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.4511218802782418
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,additive,0.5,,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,additive,0.5,,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,additive,0.5,,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,additive,0.5,,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,0.5,1.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0001046724411324
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,0.5,1.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.000839707323408
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,0.5,1.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.006752176574424
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,0.5,1.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.0536592479251945
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,0.5,5.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0005230823888311
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,0.5,5.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0041764465536296
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,0.5,5.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.0321286277481982
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,0.5,5.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.1940799436084875
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,0.5,20.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0020881479014197
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,0.5,20.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0163890186206847
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,0.5,20.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.1115000762580473
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,0.5,20.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.4511218802782418
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,additive,1.0,,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,additive,1.0,,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,additive,1.0,,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,additive,1.0,,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,1.0,1.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0001046724411324
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,1.0,1.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.000839707323408
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,1.0,1.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.006752176574424
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,1.0,1.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.0536592479251945
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,1.0,5.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0005230823888311
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,1.0,5.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0041764465536296
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,1.0,5.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.0321286277481982
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,1.0,5.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.1940799436084875
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,1,interpolated_backoff,1.0,20.0,19136,8,8,0.0,10869.361465301005,9734.0,10869.361465301005,7.419686829963173,0.0020881479014197
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,2,interpolated_backoff,1.0,20.0,19072,64,64,0.0,1566.3452181208054,1439.0,1566.3452181208054,54.83364400035028,0.0163890186206847
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,3,interpolated_backoff,1.0,20.0,19008,512,512,0.0,227.62415824915823,192.0,227.62415824915823,404.023605136057,0.1115000762580473
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,256,4,interpolated_backoff,1.0,20.0,18944,4015,4096,0.0018475506756756,33.15176309121622,26.0,33.213126024644346,2912.1638002237687,0.4511218802782418
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,additive,0.1,,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,additive,0.1,,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,additive,0.1,,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,additive,0.1,,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,interpolated_backoff,0.1,1.0,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,5.237405756718516e-05
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,interpolated_backoff,0.1,1.0,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.000420805827717
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,interpolated_backoff,0.1,1.0,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0033890352895285
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,interpolated_backoff,0.1,1.0,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.027146364672387
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,interpolated_backoff,0.1,5.0,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,0.0002617999273892
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,interpolated_backoff,0.1,5.0,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.0020983277780873
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,interpolated_backoff,0.1,5.0,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0165025171839637
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,interpolated_backoff,0.1,5.0,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.1114185274814072
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,interpolated_backoff,0.1,20.0,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,0.0010461462929799
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,interpolated_backoff,0.1,20.0,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.0083099363908261
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,interpolated_backoff,0.1,20.0,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0607703123153822
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,interpolated_backoff,0.1,20.0,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.3044972547600857
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,additive,0.5,,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,additive,0.5,,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,additive,0.5,,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,additive,0.5,,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.0
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,interpolated_backoff,0.5,1.0,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,5.237405756718516e-05
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,interpolated_backoff,0.5,1.0,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.000420805827717
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,interpolated_backoff,0.5,1.0,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0033890352895285
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,interpolated_backoff,0.5,1.0,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.027146364672387
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,interpolated_backoff,0.5,5.0,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,0.0002617999273892
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,interpolated_backoff,0.5,5.0,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.0020983277780873
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,interpolated_backoff,0.5,5.0,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0165025171839637
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,interpolated_backoff,0.5,5.0,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.1114185274814072
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,1,interpolated_backoff,0.5,20.0,19136,8,8,0.0,21737.072010869564,19528.0,21737.072010869564,7.418524936332095,0.0010461462929799
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,2,interpolated_backoff,0.5,20.0,19072,64,64,0.0,3131.019557466443,2899.0,3131.019557466443,54.8295346706115,0.0083099363908261
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,3,interpolated_backoff,0.5,20.0,19008,512,512,0.0,454.97585227272725,383.0,454.97585227272725,404.4748828860351,0.0607703123153822
confirm_K4_i000647,4,occupancy_K4_p06,occupancy_contrast,high,512,4,interpolated_backoff,0.5,20.0,18944,4073,4096,0.0003167229729729,66.23960092905405,52.0,66.26058717921639,2952.123606192107,0.3044972547600857
